label,quantile_0.025,quantile_0.975
Weighted-mean OD in tract inferior fronto-occipital fasciculus (right),-0.36070696916641115,0.3482843673304949
Weighted-mean ICVF in tract middle cerebellar peduncle,-0.34505753049246013,0.32013867321789585
Weighted-mean FA in tract corticospinal tract (left),-0.4203662312528675,0.388401365524776
Weighted-mean OD in tract forceps minor,-0.36518841432467103,0.34159908748925144
Weighted-mean FA in tract superior thalamic radiation (left),-0.42744839834231035,0.39563397587536464
Weighted-mean FA in tract corticospinal tract (right),-0.4217561201680638,0.38493503990438316
Weighted-mean FA in tract superior thalamic radiation (right),-0.42476452637189116,0.4096390925961642
Weighted-mean ISOVF in tract forceps major,-0.358171828721424,0.38013743786714793
Weighted-mean OD in tract posterior thalamic radiation (right),-0.3365646229591373,0.3314243359215701
Weighted-mean MO in tract anterior thalamic radiation (right),-0.33885171096575845,0.3282556151674761
Weighted-mean MO in tract anterior thalamic radiation (left),-0.3433233360843289,0.33745070145233313
Weighted-mean OD in tract inferior longitudinal fasciculus (right),-0.3627416081376293,0.3558305477206174
Weighted-mean FA in tract medial lemniscus (right),-0.31641786304019687,0.32155571825969836
Weighted-mean ICVF in tract medial lemniscus (left),-0.335538178433096,0.3215519903942585
Weighted-mean FA in tract middle cerebellar peduncle,-0.3195971743644113,0.3360904924978588
Weighted-mean MO in tract parahippocampal part of cingulum (left),-0.31739728515096394,0.3018362016136211
Weighted-mean FA in tract acoustic radiation (right),-0.39949481705847256,0.3513069374937004
Weighted-mean OD in tract medial lemniscus (left),-0.35279550184341224,0.37652000575159467
Weighted-mean ICVF in tract medial lemniscus (right),-0.34137366127273744,0.31407171836104636
Weighted-mean FA in tract medial lemniscus (left),-0.33075015149557657,0.32739405802611576
Weighted-mean OD in tract inferior longitudinal fasciculus (left),-0.3517002673442936,0.3302122624279073
Weighted-mean OD in tract inferior fronto-occipital fasciculus (left),-0.34330930728103376,0.35722948599768606
Weighted-mean OD in tract medial lemniscus (right),-0.36321943266420137,0.37117142348634924
Weighted-mean OD in tract parahippocampal part of cingulum (right),-0.35641029507817884,0.3394345030807809
Weighted-mean MO in tract acoustic radiation (left),-0.32069648131061607,0.32584808622074257
Weighted-mean OD in tract uncinate fasciculus (right),-0.3373696334102692,0.33086169570048024
Weighted-mean OD in tract forceps major,-0.3507661563111432,0.3508216501880832
Weighted-mean MO in tract medial lemniscus (right),-0.35999200987362884,0.34023525873260285
Weighted-mean OD in tract posterior thalamic radiation (left),-0.32830695971542173,0.3247948986843906
Weighted-mean MO in tract medial lemniscus (left),-0.35963733248187624,0.3437699207047827
Weighted-mean MO in tract parahippocampal part of cingulum (right),-0.3023894717121777,0.2992086432624502
Weighted-mean OD in tract uncinate fasciculus (left),-0.3636905378236017,0.34205427859102433
Weighted-mean MD in tract acoustic radiation (left),-0.34251243524278596,0.3543725975725052
Weighted-mean MD in tract forceps major,-0.39878093349259797,0.4139938919025522
Weighted-mean MO in tract superior longitudinal fasciculus (left),-0.33820722156403044,0.3201935098069076
Weighted-mean MO in tract corticospinal tract (left),-0.3678309506415528,0.34278514405308025
Weighted-mean MO in tract corticospinal tract (right),-0.34669812462869504,0.3331354451033142
Weighted-mean MO in tract acoustic radiation (right),-0.33171663101450044,0.2912817644520095
Weighted-mean ISOVF in tract forceps minor,-0.3287911271620763,0.31828604885269457
