subset,sample_size,cca_type,i_bootstrap_repetition,corr_learn,corr_val
all,61,repeated_cv,45,0.1741951744874719,0.0896458930512926
all,61,repeated_cv,39,0.1438882592116943,-0.1387122806990159
all,61,repeated_cv,93,0.3132342622618345,0.4117140191943382
all,61,repeated_cv,42,0.0713047511522084,-0.0854110665937797
all,61,repeated_cv,77,0.0582951946227947,0.3501482285569106
all,61,repeated_cv,70,0.129408005147902,-0.0208582731458422
all,61,repeated_cv,79,0.1118861927621004,-0.0660232356269986
all,61,repeated_cv,14,0.0568694877622355,-0.1627101307460841
all,61,repeated_cv,68,0.0839329679670597,0.2749446740965617
all,61,repeated_cv,13,0.0417006249643392,0.0272295906828106
all,61,repeated_cv,61,0.0082707001024726,0.4239865819784711
all,61,repeated_cv,3,0.1972459440074703,0.09605327230308
all,61,repeated_cv,4,0.3121891289765512,0.0157601846091484
all,61,repeated_cv,66,0.064486198486299,0.074101811750175
all,61,repeated_cv,53,0.0938492449579304,-0.0209247706362956
all,61,repeated_cv,82,0.3475579650294286,-0.154697551997931
all,61,repeated_cv,54,0.1873450791961222,0.0075775900911478
all,61,repeated_cv,85,0.1924151204817566,0.008638442151864
all,61,repeated_cv,28,0.05771504125361,-0.1020957760400378
all,61,repeated_cv,26,0.0650697014429206,-0.1061971082171359
all,61,repeated_cv,21,0.1170174628419662,0.0437124678131053
all,75,repeated_cv,1,0.6411796097570206,-0.2708295781127212
all,75,repeated_cv,2,0.1324247854959368,-0.2755343049572106
all,75,repeated_cv,3,0.2033987296992981,-0.0850933991438209
all,75,repeated_cv,4,0.188966917183847,-0.0366575628166088
all,75,repeated_cv,5,0.5611863826211203,-0.0546978936532573
all,75,repeated_cv,6,0.1357177880721731,0.0586076649558442
all,75,repeated_cv,7,0.4905153000972342,0.0064376299465807
all,75,repeated_cv,8,0.0718621564402808,0.3419708927314955
all,75,repeated_cv,9,0.2693391129644551,0.0695910706910039
all,75,repeated_cv,10,0.1447837965272178,-0.1728024235452629
all,75,repeated_cv,11,0.200916374926077,-0.1411839910275683
all,75,repeated_cv,12,0.4078709521945669,0.1622560662686805
all,75,repeated_cv,13,0.2356403820699213,-0.2449044082907847
all,75,repeated_cv,14,0.1900635046547676,0.2447837943317703
all,75,repeated_cv,15,0.114814791852795,0.1793692178885575
all,75,repeated_cv,16,0.6392896804869355,0.1427951233357536
all,75,repeated_cv,17,0.1030618071465846,-0.1848524510210993
all,75,repeated_cv,18,0.3851626686037888,-0.0095010798296277
all,75,repeated_cv,19,0.1086985076922708,-0.0143270438086866
all,75,repeated_cv,20,0.1271973275656195,-0.1124022129880689
all,75,repeated_cv,21,0.0369438646972934,0.079085322411053
all,75,repeated_cv,22,0.434104945292121,-0.0369943002499795
all,75,repeated_cv,23,0.5748126410772172,-0.0339660495580679
all,75,repeated_cv,24,0.0141684508527624,0.1444953969149496
all,75,repeated_cv,25,0.3143705454383489,0.2312856142977268
all,75,repeated_cv,26,0.0702076199087387,0.3303363742431697
all,75,repeated_cv,27,0.1407128189218873,-0.0564803470280592
all,75,repeated_cv,28,0.0382074885755649,0.3224653961133317
all,75,repeated_cv,29,0.3576259080150603,0.2351595203414451
all,75,repeated_cv,30,0.0237325873805975,0.2077184137306228
all,75,repeated_cv,31,0.0235804230204932,-0.0755389971413954
all,75,repeated_cv,32,0.5768175015956141,0.2622095358046565
all,75,repeated_cv,33,0.6313861077125207,-0.0564691312208851
all,75,repeated_cv,34,0.116005772917175,-0.1554527878753774
all,75,repeated_cv,35,0.5196178878491828,-0.1311721555053995
all,75,repeated_cv,36,0.0222470624567404,-0.1435369428961048
all,75,repeated_cv,37,0.1245827179024295,-0.2129125357028671
all,75,repeated_cv,38,0.694411432990917,0.0448143140517589
all,75,repeated_cv,39,0.1733140587317978,0.0234048341111952
all,75,repeated_cv,40,0.4092913049749156,0.0910316571086564
all,75,repeated_cv,41,0.2976804285623191,-0.2526547855262103
all,75,repeated_cv,42,0.5292021280206174,0.2274898625810404
all,75,repeated_cv,43,0.0204998342290801,0.0018689323064929
all,75,repeated_cv,44,0.4837187845394388,-0.1003234402930015
all,75,repeated_cv,45,0.1577458450481415,0.08252663108598
all,75,repeated_cv,46,0.1016432632946288,0.3559699220117394
all,75,repeated_cv,47,0.0636947841047658,-0.2697833864082481
all,75,repeated_cv,48,0.0737909563945733,0.1192541229785459
all,75,repeated_cv,49,0.0831353826908212,-0.0911391428863235
all,75,repeated_cv,50,0.2856635518273194,0.2023349531427518
all,75,repeated_cv,51,0.524844253364037,0.0062057617978659
all,75,repeated_cv,52,0.1818485249229469,0.114812187364776
all,75,repeated_cv,53,0.0806190999163644,0.2200891140269987
