label,quantile_0.025,quantile_0.975
Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (left),-0.3739923877888818,0.34792609973022387
Weighted-mean OD in tract posterior thalamic radiation (right),-0.32522392118573856,0.3224920136617044
Weighted-mean ICVF in tract parahippocampal part of cingulum (right),-0.3688279290072078,0.3580418212166837
Weighted-mean FA in tract corticospinal tract (right),-0.3776521774177224,0.3597100530899854
Weighted-mean FA in tract corticospinal tract (left),-0.3688212502297589,0.3599923411446188
Weighted-mean OD in tract inferior fronto-occipital fasciculus (right),-0.3447469563433116,0.36094136001396426
Weighted-mean FA in tract middle cerebellar peduncle,-0.29839946014984625,0.28539309599400253
Weighted-mean OD in tract medial lemniscus (right),-0.3792650386478754,0.34680592427088186
Weighted-mean MD in tract acoustic radiation (left),-0.3585386551223358,0.374275301775422
Weighted-mean OD in tract medial lemniscus (left),-0.3608315228745838,0.3388853951628924
Weighted-mean FA in tract superior thalamic radiation (right),-0.4328162847231799,0.3766035257179983
Weighted-mean ICVF in tract middle cerebellar peduncle,-0.36315903678787087,0.3201220784394797
Weighted-mean MO in tract acoustic radiation (left),-0.3076096653721751,0.305583385559222
Weighted-mean FA in tract superior thalamic radiation (left),-0.4231476577806423,0.3804954079079656
Weighted-mean FA in tract acoustic radiation (right),-0.3860915878894068,0.39492203679343063
Weighted-mean MD in tract acoustic radiation (right),-0.3432404378074785,0.3818810040185213
Weighted-mean OD in tract inferior longitudinal fasciculus (right),-0.364737907371897,0.3356820152553678
Weighted-mean MO in tract corticospinal tract (right),-0.35587521947788586,0.3399345334521117
Weighted-mean OD in tract inferior longitudinal fasciculus (left),-0.34675450683689946,0.32540260400227367
Weighted-mean OD in tract posterior thalamic radiation (left),-0.3316394001330144,0.3274837031851603
Weighted-mean ICVF in tract medial lemniscus (left),-0.35732595909411574,0.3521136122105047
Weighted-mean OD in tract inferior fronto-occipital fasciculus (left),-0.3587347351978255,0.34925985815876553
Weighted-mean MD in tract forceps major,-0.4049290166107033,0.37014238917192477
Weighted-mean MO in tract anterior thalamic radiation (left),-0.326485333529365,0.3170655518792847
Weighted-mean ICVF in tract medial lemniscus (right),-0.36577343329556444,0.3639024057287616
Weighted-mean MO in tract acoustic radiation (right),-0.29006102002376966,0.31405512671065666
Weighted-mean MO in tract parahippocampal part of cingulum (left),-0.280385320554881,0.308394010610172
Weighted-mean FA in tract medial lemniscus (left),-0.3243669171387217,0.32420154365630655
Weighted-mean OD in tract parahippocampal part of cingulum (right),-0.34371636336784006,0.34025129099038465
Weighted-mean MO in tract superior longitudinal fasciculus (right),-0.2829434355608902,0.2750421900201509
Weighted-mean MO in tract superior longitudinal fasciculus (left),-0.3364398736020778,0.3073726315143197
Weighted-mean OD in tract uncinate fasciculus (right),-0.34099058783357955,0.34078617002481615
Weighted-mean MO in tract corticospinal tract (left),-0.3684357285343973,0.32077102618171643
Weighted-mean MO in tract anterior thalamic radiation (right),-0.3384942783322705,0.3124748778471883
Weighted-mean FA in tract medial lemniscus (right),-0.3088671318353082,0.3130555137419256
Weighted-mean MO in tract parahippocampal part of cingulum (right),-0.275379470368013,0.281804635652372
Weighted-mean ISOVF in tract forceps minor,-0.32739639720192876,0.3126975460361541
Weighted-mean ISOVF in tract medial lemniscus (right),-0.3267265657329562,0.32824374956050373
Weighted-mean MD in tract medial lemniscus (right),-0.32092888202273706,0.3400110871869262
Weighted-mean ISOVF in tract corticospinal tract (left),-0.3857179319358881,0.365545487978618
Weighted-mean MO in tract medial lemniscus (left),-0.3225285025451368,0.3574446864200728
Weighted-mean OD in tract cingulate gyrus part of cingulum (left),-0.3539365791200963,0.3420532717932542
Weighted-mean MO in tract middle cerebellar peduncle,-0.33939251640859797,0.34902010055660704
Weighted-mean OD in tract parahippocampal part of cingulum (left),-0.3345829474745023,0.3452806190789135
Weighted-mean MO in tract medial lemniscus (right),-0.33294941654734567,0.3729597461061223
Weighted-mean ISOVF in tract corticospinal tract (right),-0.37751822548965547,0.3723186400516129
Weighted-mean OD in tract uncinate fasciculus (left),-0.36438574021835807,0.3434949232620647
Weighted-mean ISOVF in tract medial lemniscus (left),-0.3433231253078933,0.3257009301830151
Weighted-mean OD in tract cingulate gyrus part of cingulum (right),-0.3538883171409201,0.37129962233169705
Weighted-mean MD in tract medial lemniscus (left),-0.3343790389170928,0.3497368857977995
Weighted-mean ISOVF in tract uncinate fasciculus (right),-0.3238187446230294,0.3360484985372768
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right),-0.3886485815706871,0.36840077696029555
Weighted-mean ISOVF in tract uncinate fasciculus (left),-0.31358968598625653,0.33592394994834146
Weighted-mean MD in tract corticospinal tract (left),-0.360833309606358,0.3876009614773417
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left),-0.38086230250411696,0.3659569269022422
Weighted-mean MD in tract corticospinal tract (right),-0.3528298323153252,0.36811957058009387
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),-0.38150256768471685,0.37362850827858823
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left),-0.38392280479705976,0.3717586149297798
Weighted-mean ISOVF in tract middle cerebellar peduncle,-0.32612767331079423,0.35349085696734056
Weighted-mean MD in tract middle cerebellar peduncle,-0.3496036390427683,0.3593591744319729
Weighted-mean ISOVF in tract superior longitudinal fasciculus (left),-0.36284081939914986,0.37967170693169383
Weighted-mean ISOVF in tract superior longitudinal fasciculus (right),-0.3728803907467674,0.39579810066281573
