label,50,61,75,93,114,140,173,213,262,322,396,487,599,737,907,1116,1372,1688,2077
Weighted-mean MD in tract anterior thalamic radiation (left),0.11911727541154395,0.11643556968680409,0.13249193976341397,0.1502600648642989,0.16106764246882663,0.14630550753151156,0.1703210902561077,0.18006687886638786,0.20169414297704463,0.17533455457208208,0.1639919990859595,0.11536766600489753,0.08884376979483305,0.07554442735023173,0.0546091794761282,0.05116964027551008,0.04154358813291447,0.03576579470196811,0.030720209131493256
Weighted-mean MD in tract anterior thalamic radiation (right),0.15293308273160924,0.12436233088040331,0.14369156206380976,0.1653650271001053,0.17338108043143247,0.14572515106368594,0.16498657431434754,0.1859965682747854,0.20224527103234388,0.17595683617961777,0.16275824268004657,0.1127060139377774,0.08733743403745561,0.07704485411871044,0.056797883373306095,0.05154592437095103,0.04351598427867799,0.03613607316097981,0.03152895546540792
Weighted-mean MD in tract superior thalamic radiation (left),0.1855590820355483,0.15406863679583988,0.1664257495755047,0.17097765666807452,0.1740756266231238,0.16344157799509954,0.16888588746615982,0.19343005356629686,0.20133648210722538,0.16799279726491106,0.16001410042440994,0.1129511750524449,0.08182091928851366,0.07580344492531217,0.0628869144662379,0.05647680239655919,0.042046296534321445,0.040395819927843024,0.03540955782979946
Weighted-mean MD in tract superior thalamic radiation (right),0.16872036622105663,0.16726115030493266,0.1618026396854795,0.17738803029673555,0.1824079788889751,0.1660715349261224,0.16371114394202624,0.19018731082459803,0.2087962586695633,0.16631100638495697,0.16682233021803688,0.12070008269282582,0.08355426622446792,0.08022519076450561,0.06510430503894218,0.058528733245612696,0.044065530154059125,0.04227175694533728,0.03706222138548503
Weighted-mean MD in tract superior longitudinal fasciculus (left),0.14930907466659554,0.15307748132217489,0.19245470235880136,0.1718676052599789,0.1776617840140094,0.16225258420387742,0.18688326433432093,0.1984698447968506,0.21158032452161862,0.16870758246182962,0.16220730468151284,0.09645455768497443,0.09506133900198727,0.07435953725916115,0.0651485851584036,0.056417697870305906,0.048694184443338666,0.043360226675491324,0.03813006145323344
Weighted-mean MD in tract posterior thalamic radiation (left),0.19962469923766168,0.15163283418736972,0.20247407138761084,0.21334958224906087,0.20686155350551982,0.21649230336432784,0.18723084337299914,0.19526992471077684,0.19109244861380836,0.15813718988044861,0.1675194678995939,0.10936836965425654,0.09404152336455186,0.07971947088471248,0.05715580856362055,0.05824734331800636,0.049240063347169204,0.043076967850878396,0.029652858710777538
Weighted-mean MD in tract superior longitudinal fasciculus (right),0.15950393215525258,0.1548020646021714,0.18810600088896748,0.1745913654556892,0.17803647349677815,0.16567886854219988,0.1741265758753951,0.18889291642293768,0.20641690843549182,0.1612087875999725,0.1634151577445897,0.11238832888893582,0.09845070990043495,0.0799437067211973,0.06846620969766823,0.06068867351995663,0.05047696539821965,0.04512422702617444,0.03918680898043625
Weighted-mean MD in tract posterior thalamic radiation (right),0.20048801788002654,0.15732186246740154,0.1838753499641432,0.19593967287493566,0.20387304571265585,0.20354351719082975,0.1909200413405032,0.19511973691690154,0.1907270370871668,0.16270345627924124,0.1722652619586736,0.10753123860949718,0.10169343241866413,0.08207931683974425,0.058742668946341565,0.06206601401236169,0.05039018269073269,0.04321949734063281,0.03171113970064478
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),0.1672945704125214,0.15168546778359399,0.1875697924596768,0.1785895645296394,0.17496788003159414,0.17011359125761683,0.19100880687250424,0.1866401729337951,0.1890338542490179,0.16010703684416186,0.16107924541092086,0.10644532171754832,0.09960083282027012,0.08075627231423081,0.06386981969758014,0.05748999074999582,0.050132561127361086,0.043612526774145344,0.03492367110470959
Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),0.16228720406387026,0.15656934357013594,0.1749990358323857,0.1901310732749877,0.17406288765114325,0.16993733745538292,0.1799068190936323,0.18198607576567974,0.18354966390286837,0.15788731516229787,0.16602204446512797,0.10580480478167908,0.10334916629315458,0.08302427394881703,0.06996920115740182,0.06291001663978465,0.052774491882506144,0.04381836941619656,0.03684103169076104
Weighted-mean MD in tract inferior longitudinal fasciculus (right),0.1720214989042296,0.14947513410157934,0.17699329806960407,0.19161820383599695,0.17887739213644036,0.1818129575617928,0.19035351858759944,0.18600645294732351,0.18538670849726277,0.15868132662118578,0.1629640813240909,0.0988868909886676,0.10429129568530231,0.08253913411504378,0.07031133671034284,0.06395147679539107,0.055064314002385505,0.0465469057175445,0.037898739380844676
Weighted-mean MD in tract forceps minor,0.14991782086851982,0.15947366625572504,0.19376089620967402,0.1713326316357342,0.17701294994139935,0.14098217005288669,0.17800528749383276,0.18278957034903093,0.18281329969071886,0.14914602308991248,0.14676121576854415,0.10638314100737478,0.09169078621512608,0.07962987278445179,0.06618250147659868,0.055759218660072524,0.0497345711392701,0.04515577381285224,0.039022918097636375
Weighted-mean MD in tract inferior longitudinal fasciculus (left),0.17957321484753208,0.15497346531357808,0.19809651852916169,0.189163821431345,0.18421151200955999,0.1730030712651126,0.202273980685846,0.18801065164534128,0.19139096798660724,0.1639587422866084,0.16389744705015682,0.10076763435442843,0.10181053180241469,0.07929807960407409,0.07097428775215464,0.05988862648450874,0.05404826892159591,0.044986691890826186,0.03571353287005387
Weighted-mean MD in tract uncinate fasciculus (right),0.16742470714193275,0.14500223102985949,0.17491724044790777,0.17200599768448313,0.16802311290230176,0.1618329743302277,0.16863487376319783,0.17702385589786615,0.17277117909045095,0.13940418699249718,0.1510400813454222,0.106441828088401,0.0954949738255899,0.07787218648255494,0.07052736768173862,0.05972012937842392,0.050704373341702226,0.0426738205070537,0.03838962311268276
Weighted-mean MD in tract uncinate fasciculus (left),0.17829012306158024,0.14907103247020845,0.19200346600122778,0.1598037756165091,0.1844036705915356,0.1660365862996339,0.1936379898989988,0.21601738876619994,0.2049211855791764,0.17781730604781085,0.15498215543507474,0.10245504489099538,0.09210288997954036,0.07810351903330526,0.06996633256405566,0.061356943927252806,0.04916960742392601,0.046797612473270495,0.0395646944777149
Weighted-mean ISOVF in tract posterior thalamic radiation (left),0.20767136274803324,0.1475269868312181,0.21533825962083225,0.23977191124377153,0.23568414325735315,0.21665544760969027,0.17982164094117317,0.18826108271280836,0.18679907715275726,0.15720927370240573,0.14932998981549048,0.11014018879421156,0.09707333560042361,0.10026149991573285,0.06868280202716683,0.06435551552536893,0.050120163628775506,0.04051341099872109,0.0308951518701078
Weighted-mean ISOVF in tract anterior thalamic radiation (left),0.18547713281025868,0.1478319556745453,0.20518126749312976,0.1805782320655925,0.19996954656016955,0.18392342800388994,0.18693000502373164,0.16092677797155167,0.17652791005764018,0.16348968096226785,0.15401427902269463,0.12289369980234653,0.08885724724239888,0.08825187175516773,0.06506017318571802,0.07116616583904713,0.05378633818935095,0.0451667728641352,0.036198265670089505
Weighted-mean ISOVF in tract superior thalamic radiation (left),0.17016391729325858,0.1492844000313856,0.18481228243300263,0.1966785278332235,0.2286134615014054,0.18945220903218724,0.17915050506222618,0.17083901344544097,0.18527247104530511,0.17042986777951824,0.14587376681958145,0.10159603767020985,0.08935496636345472,0.08889324539477717,0.06974637461017262,0.058418798050794474,0.04762247324753534,0.04747462586114178,0.03531817350237071
Weighted-mean MD in tract corticospinal tract (right),0.1696732132997392,0.1494791642534254,0.1808151632081437,0.17862932817034524,0.17008778883101439,0.16762483050968738,0.15745332566282216,0.16032332015990838,0.19041213844144658,0.15152531917801357,0.14905564920602538,0.10788417785158931,0.09634879063453479,0.08780242715399196,0.08206691916842687,0.06842952493836976,0.05854169856255263,0.048975944867244534,0.043578366846671115
