i_bootstrap_repetition,label,loading
0,[Numeric memory] Maximum digits remembered correctly,0.3583380305522828
1,[Numeric memory] Maximum digits remembered correctly,0.3298127370572694
2,[Numeric memory] Maximum digits remembered correctly,0.3091843093312142
3,[Numeric memory] Maximum digits remembered correctly,0.3323734021773081
4,[Numeric memory] Maximum digits remembered correctly,0.3627190169918649
5,[Numeric memory] Maximum digits remembered correctly,0.3466105874960235
6,[Numeric memory] Maximum digits remembered correctly,0.4235594936668804
7,[Numeric memory] Maximum digits remembered correctly,0.3234559484381227
8,[Numeric memory] Maximum digits remembered correctly,0.2682009755808361
9,[Numeric memory] Maximum digits remembered correctly,0.3753301362799688
10,[Numeric memory] Maximum digits remembered correctly,0.3105284954802668
11,[Numeric memory] Maximum digits remembered correctly,0.3302161785196861
12,[Numeric memory] Maximum digits remembered correctly,0.3501748762355049
13,[Numeric memory] Maximum digits remembered correctly,0.3023279992285224
14,[Numeric memory] Maximum digits remembered correctly,0.3421784707431766
15,[Numeric memory] Maximum digits remembered correctly,0.2488437046398256
16,[Numeric memory] Maximum digits remembered correctly,0.2844412464411212
17,[Numeric memory] Maximum digits remembered correctly,0.3734376675903315
18,[Numeric memory] Maximum digits remembered correctly,0.3001452752386662
19,[Numeric memory] Maximum digits remembered correctly,0.3006601864745589
20,[Numeric memory] Maximum digits remembered correctly,0.3315028049355755
21,[Numeric memory] Maximum digits remembered correctly,0.3727093780675639
22,[Numeric memory] Maximum digits remembered correctly,0.2897711892424305
23,[Numeric memory] Maximum digits remembered correctly,0.3177782545873252
24,[Numeric memory] Maximum digits remembered correctly,0.2662942660968082
25,[Numeric memory] Maximum digits remembered correctly,0.2840586605336157
26,[Numeric memory] Maximum digits remembered correctly,0.3248667235335392
27,[Numeric memory] Maximum digits remembered correctly,0.3392079471430723
28,[Numeric memory] Maximum digits remembered correctly,0.2315242818647138
29,[Numeric memory] Maximum digits remembered correctly,0.3213736473237591
30,[Numeric memory] Maximum digits remembered correctly,0.2754199592201785
31,[Numeric memory] Maximum digits remembered correctly,0.2510756483864671
32,[Numeric memory] Maximum digits remembered correctly,0.3098050597947638
33,[Numeric memory] Maximum digits remembered correctly,0.316854238707403
34,[Numeric memory] Maximum digits remembered correctly,0.3238189477301753
35,[Numeric memory] Maximum digits remembered correctly,0.3405014375711543
36,[Numeric memory] Maximum digits remembered correctly,0.3352449563968873
37,[Numeric memory] Maximum digits remembered correctly,0.2983171413048283
38,[Numeric memory] Maximum digits remembered correctly,0.3255563223445201
39,[Numeric memory] Maximum digits remembered correctly,0.3058581336306008
40,[Numeric memory] Maximum digits remembered correctly,0.253702716005632
41,[Numeric memory] Maximum digits remembered correctly,0.2906979214591163
42,[Numeric memory] Maximum digits remembered correctly,0.3135139794846451
43,[Numeric memory] Maximum digits remembered correctly,0.2553637338336803
44,[Numeric memory] Maximum digits remembered correctly,0.2716162576724716
45,[Numeric memory] Maximum digits remembered correctly,0.3392745882747358
46,[Numeric memory] Maximum digits remembered correctly,0.323485567813684
47,[Numeric memory] Maximum digits remembered correctly,0.2663148461068144
48,[Numeric memory] Maximum digits remembered correctly,0.3396365259366181
49,[Numeric memory] Maximum digits remembered correctly,0.2880091455527873
50,[Numeric memory] Maximum digits remembered correctly,0.346810936846522
51,[Numeric memory] Maximum digits remembered correctly,0.244296659163951
52,[Numeric memory] Maximum digits remembered correctly,0.3083188073371555
53,[Numeric memory] Maximum digits remembered correctly,0.3091920975062712
54,[Numeric memory] Maximum digits remembered correctly,0.2978432109331076
55,[Numeric memory] Maximum digits remembered correctly,0.2995067670116462
56,[Numeric memory] Maximum digits remembered correctly,0.3877021149602826
57,[Numeric memory] Maximum digits remembered correctly,0.342983724849203
58,[Numeric memory] Maximum digits remembered correctly,0.3685505480375765
59,[Numeric memory] Maximum digits remembered correctly,0.3037259756269708
60,[Numeric memory] Maximum digits remembered correctly,0.3597401683078339
61,[Numeric memory] Maximum digits remembered correctly,0.3520824349055048
62,[Numeric memory] Maximum digits remembered correctly,0.3741050097849175
63,[Numeric memory] Maximum digits remembered correctly,0.30847261896437
64,[Numeric memory] Maximum digits remembered correctly,0.3987393938598081
65,[Numeric memory] Maximum digits remembered correctly,0.3115133262245168
66,[Numeric memory] Maximum digits remembered correctly,0.3321033390334982
67,[Numeric memory] Maximum digits remembered correctly,0.2872961153421055
68,[Numeric memory] Maximum digits remembered correctly,0.2863881660474362
69,[Numeric memory] Maximum digits remembered correctly,0.3350996941103436
70,[Numeric memory] Maximum digits remembered correctly,0.2829571783502376
71,[Numeric memory] Maximum digits remembered correctly,0.2816823803222589
72,[Numeric memory] Maximum digits remembered correctly,0.2711938916377789
73,[Numeric memory] Maximum digits remembered correctly,0.2886597375120268
74,[Numeric memory] Maximum digits remembered correctly,0.3353791462332588
75,[Numeric memory] Maximum digits remembered correctly,0.3440563732358735
76,[Numeric memory] Maximum digits remembered correctly,0.2915686125562566
77,[Numeric memory] Maximum digits remembered correctly,0.2356446408960031
78,[Numeric memory] Maximum digits remembered correctly,0.3740329433443378
79,[Numeric memory] Maximum digits remembered correctly,0.3021698375052867
80,[Numeric memory] Maximum digits remembered correctly,0.2909041279901158
81,[Numeric memory] Maximum digits remembered correctly,0.2582114793336945
82,[Numeric memory] Maximum digits remembered correctly,0.3553133540870902
83,[Numeric memory] Maximum digits remembered correctly,0.3076319523960951
84,[Numeric memory] Maximum digits remembered correctly,0.3614589802312073
85,[Numeric memory] Maximum digits remembered correctly,0.3061885799787415
86,[Numeric memory] Maximum digits remembered correctly,0.3111878329090874
87,[Numeric memory] Maximum digits remembered correctly,0.319330469129669
88,[Numeric memory] Maximum digits remembered correctly,0.3440383899451666
89,[Numeric memory] Maximum digits remembered correctly,0.3281703624796518
90,[Numeric memory] Maximum digits remembered correctly,0.2385126897681791
91,[Numeric memory] Maximum digits remembered correctly,0.3404848723241048
92,[Numeric memory] Maximum digits remembered correctly,0.253870925674064
93,[Numeric memory] Maximum digits remembered correctly,0.2463162962252464
94,[Numeric memory] Maximum digits remembered correctly,0.3572565639759447
95,[Numeric memory] Maximum digits remembered correctly,0.2154999260405305
96,[Numeric memory] Maximum digits remembered correctly,0.2876740031166176
