i_bootstrap_repetition,label,loading
60,Weighted-mean FA in tract acoustic radiation (right),-0.0127986556675008
61,Weighted-mean FA in tract acoustic radiation (right),-0.0663241764382896
62,Weighted-mean FA in tract acoustic radiation (right),0.0264139769845223
63,Weighted-mean FA in tract acoustic radiation (right),-0.0360969222331763
64,Weighted-mean FA in tract acoustic radiation (right),-0.1093381864843786
65,Weighted-mean FA in tract acoustic radiation (right),-0.0248185236464458
66,Weighted-mean FA in tract acoustic radiation (right),-0.0263833816578948
67,Weighted-mean FA in tract acoustic radiation (right),-0.0109266709940773
68,Weighted-mean FA in tract acoustic radiation (right),-0.0052115255806397
69,Weighted-mean FA in tract acoustic radiation (right),-0.0847759376947184
70,Weighted-mean FA in tract acoustic radiation (right),0.0261759987663096
71,Weighted-mean FA in tract acoustic radiation (right),-0.0276299357118715
72,Weighted-mean FA in tract acoustic radiation (right),-0.0146642201422237
73,Weighted-mean FA in tract acoustic radiation (right),0.0098101758063375
74,Weighted-mean FA in tract acoustic radiation (right),-0.0204119176103985
75,Weighted-mean FA in tract acoustic radiation (right),-0.0004948791059108
76,Weighted-mean FA in tract acoustic radiation (right),-0.0900181075669031
77,Weighted-mean FA in tract acoustic radiation (right),-0.0222332647239675
78,Weighted-mean FA in tract acoustic radiation (right),-0.0092209915339631
79,Weighted-mean FA in tract acoustic radiation (right),-0.1144335759730596
80,Weighted-mean FA in tract acoustic radiation (right),-0.0018944453831852
81,Weighted-mean FA in tract acoustic radiation (right),0.0191515339172671
82,Weighted-mean FA in tract acoustic radiation (right),-0.0097392016827038
83,Weighted-mean FA in tract acoustic radiation (right),0.0184466411424874
84,Weighted-mean FA in tract acoustic radiation (right),0.0159061017367389
85,Weighted-mean FA in tract acoustic radiation (right),0.077496186365116
86,Weighted-mean FA in tract acoustic radiation (right),-0.0298148639361633
87,Weighted-mean FA in tract acoustic radiation (right),-0.0720048358427078
88,Weighted-mean FA in tract acoustic radiation (right),-0.0179400468942691
89,Weighted-mean FA in tract acoustic radiation (right),-0.0368972801261974
90,Weighted-mean FA in tract acoustic radiation (right),-0.0535272182486072
91,Weighted-mean FA in tract acoustic radiation (right),-0.0567840717031335
92,Weighted-mean FA in tract acoustic radiation (right),-0.02060596210348
93,Weighted-mean FA in tract acoustic radiation (right),-0.0613290076645834
94,Weighted-mean FA in tract acoustic radiation (right),-0.061652446992377
95,Weighted-mean FA in tract acoustic radiation (right),-0.0693341484437879
96,Weighted-mean FA in tract acoustic radiation (right),-0.052886608594182
97,Weighted-mean FA in tract acoustic radiation (right),-0.0260367455944891
98,Weighted-mean FA in tract acoustic radiation (right),-0.0738836241068937
99,Weighted-mean FA in tract acoustic radiation (right),-0.0685479781464853
0,Weighted-mean FA in tract anterior thalamic radiation (left),0.3923321463051115
1,Weighted-mean FA in tract anterior thalamic radiation (left),0.3813731514926095
2,Weighted-mean FA in tract anterior thalamic radiation (left),0.4691625165577311
3,Weighted-mean FA in tract anterior thalamic radiation (left),0.4057074808593311
4,Weighted-mean FA in tract anterior thalamic radiation (left),0.4089007489590137
5,Weighted-mean FA in tract anterior thalamic radiation (left),0.4106995373510577
6,Weighted-mean FA in tract anterior thalamic radiation (left),0.3219876835891407
7,Weighted-mean FA in tract anterior thalamic radiation (left),0.4894284998427115
8,Weighted-mean FA in tract anterior thalamic radiation (left),0.3971872809398699
9,Weighted-mean FA in tract anterior thalamic radiation (left),0.413809298746971
10,Weighted-mean FA in tract anterior thalamic radiation (left),0.4295505463228566
11,Weighted-mean FA in tract anterior thalamic radiation (left),0.4247104320685163
12,Weighted-mean FA in tract anterior thalamic radiation (left),0.4141433098572405
13,Weighted-mean FA in tract anterior thalamic radiation (left),0.4507209792347558
14,Weighted-mean FA in tract anterior thalamic radiation (left),0.4096087797081864
15,Weighted-mean FA in tract anterior thalamic radiation (left),0.4557030435805372
16,Weighted-mean FA in tract anterior thalamic radiation (left),0.4106855952136901
17,Weighted-mean FA in tract anterior thalamic radiation (left),0.4450021612905927
18,Weighted-mean FA in tract anterior thalamic radiation (left),0.4530115339931376
19,Weighted-mean FA in tract anterior thalamic radiation (left),0.4377778574264303
20,Weighted-mean FA in tract anterior thalamic radiation (left),0.4720698953308337
21,Weighted-mean FA in tract anterior thalamic radiation (left),0.3610429627152809
22,Weighted-mean FA in tract anterior thalamic radiation (left),0.4801511251703979
23,Weighted-mean FA in tract anterior thalamic radiation (left),0.432519120257282
24,Weighted-mean FA in tract anterior thalamic radiation (left),0.3894942092006477
25,Weighted-mean FA in tract anterior thalamic radiation (left),0.3895219809261722
26,Weighted-mean FA in tract anterior thalamic radiation (left),0.3875106300537548
27,Weighted-mean FA in tract anterior thalamic radiation (left),0.4118915321571951
28,Weighted-mean FA in tract anterior thalamic radiation (left),0.4172936627635832
29,Weighted-mean FA in tract anterior thalamic radiation (left),0.4162783616138526
