label,50,61,75,93,114,140,173,213,262,322,396,487,599,737,907,1116,1372,1688,2077,2555,3142
[Reaction time] Mean time to correctly identify matches,-0.022933317662915034,-0.0028421397614536424,-0.0641201475413597,-0.13248930634267495,-0.06707762930269441,-0.12727405902216243,-0.1327414888652877,-0.21682992230531867,-0.2095240722297811,-0.31065929965042005,-0.36852979789397294,-0.4547251133383122,-0.49611509558162803,-0.5331583996193231,-0.5625279243351999,-0.5841767848699291,-0.6032189036155726,-0.6140601069907984,-0.6296261102255714,-0.6392382754406756,-0.6410303029529372
[Reaction time] Duration to first press of snap-button in each round (mean12),-0.0314514831724632,-0.021257304254635657,-0.061886623114516495,-0.11855981604219157,-0.055858320374198106,-0.12696700611854406,-0.13674007386386136,-0.21598912454480776,-0.21239210006867404,-0.31113157851609474,-0.3562540215545258,-0.4442321872158494,-0.4960150302843251,-0.5235331275303665,-0.5492666865060287,-0.5757655663657235,-0.5968538502644306,-0.60673453426552,-0.6205382777949426,-0.6307850534228243,-0.632203963318812
[Trail making] Interval between previous point and current one in numeric path (trail #1) (mean25),-0.010017417496571934,0.03943875655010701,-0.07346858472593638,-0.12481162238101699,-0.12470422281119706,-0.11643619944163505,-0.1434872512571441,-0.23793683759816706,-0.26469369319777314,-0.3202261781149064,-0.35358930460756915,-0.4179751801511468,-0.4645190903312212,-0.516476673289165,-0.5622550877060319,-0.5744106648692717,-0.5882519272817308,-0.5878229811770382,-0.5980161888926636,-0.6037198171253477,-0.6110822630497599
[Trail making] Interval between previous point and current one in alphanumeric path (trail #2) (mean25),-0.007973793070693163,0.010962359462879654,-0.07423170005121213,-0.06421934697091163,-0.10699572773012189,-0.13328681742462803,-0.13199669534086106,-0.19281637250277195,-0.25061771480023753,-0.3189626073113921,-0.3533245480451408,-0.4008862001263466,-0.46155498404796125,-0.47847998516598095,-0.524889449899534,-0.5331955921954357,-0.5419699977855476,-0.5603827309998849,-0.5614138863712301,-0.566872461088069,-0.5708801178507401
[Trail making] Duration to complete numeric path (trail #1),-0.013474161533658692,0.02051597926379918,-0.06845737841942308,-0.10135767110904498,-0.09591016864018571,-0.11871289468174556,-0.11990165241485792,-0.2124866632888126,-0.23333212921722427,-0.2636804332004449,-0.2992488844729108,-0.33952055622265176,-0.38793649045736567,-0.4306570480553705,-0.477376700944996,-0.47819052982800386,-0.49307622186727296,-0.4906247688166397,-0.495313393300877,-0.5005057103423102,-0.5056029693278585
[Trail making] Interval between previous point and current one in numeric path (trail #1) (std25),-0.01153103779351653,0.024825261781392854,-0.03934003008908032,-0.1129380016044034,-0.10092438402890698,-0.06921693912622341,-0.09530690773167143,-0.1747099108405533,-0.2059846129744031,-0.2356702649907669,-0.24617278777598225,-0.2997834114099432,-0.3264877026736659,-0.3742541160780721,-0.4138986536732648,-0.42443373324332817,-0.43442212265767866,-0.43233540029198736,-0.43714885720141533,-0.4434719023591472,-0.4470428764501842
[Trail making] Interval between previous point and current one in alphanumeric path (trail #2) (std25),-0.014411701588343201,0.009452547991300058,-0.046326581022497725,-0.018543759433335333,-0.06436791182981381,-0.0878379697884763,-0.09580256078812752,-0.1295637177719552,-0.1865389377768439,-0.25049624524516717,-0.2624635225650429,-0.2963549324903502,-0.34392679522629904,-0.35932123296369567,-0.3994643039053538,-0.40154594511688607,-0.41127061763130546,-0.42879857602922367,-0.4244585195560966,-0.4312371379043657,-0.43201521841370094
[Numeric memory] Time last key touched (mean16),-0.013532091738284839,0.01836969852394267,-0.03052157406043803,-0.06622727366308608,-0.07638343316350214,-0.04192582471224173,-0.07421532782934967,-0.1326199366164998,-0.13710699451985062,-0.1627308408089535,-0.2096489033692966,-0.2639692801952497,-0.2952295141147374,-0.29508587242238205,-0.3375719693356227,-0.3425189181999385,-0.3597486610452091,-0.3670712535848752,-0.3739599018265528,-0.37438099225903215,-0.3817759414360192
[Pairs matching] Time to complete round (std3),0.009224336446952976,0.04936043912758798,-0.04930474077449408,-0.05516568600048194,-0.09312248164817427,-0.08088714559353549,-0.1373415769921855,-0.14013678892120546,-0.14446334212805367,-0.1841864365028227,-0.1717242157865356,-0.2201649855481944,-0.2606620398996418,-0.3009582668260822,-0.30736537648429535,-0.3083956663667728,-0.3174945415747413,-0.31914048240380966,-0.32861750752364693,-0.32832445988333064,-0.33366905941005653
[Pairs matching] Time to complete round (mean3),-0.006597504114306683,0.03771420307527049,-0.06510619515865196,-0.061519482534851976,-0.044891724040307605,-0.08070506750944757,-0.12383376159195539,-0.15269931973080575,-0.10410806981899594,-0.1533230197217431,-0.15280021310523473,-0.190926760305526,-0.24991058649774064,-0.26824821023673384,-0.2853093070195405,-0.28865149454206857,-0.2952974978331417,-0.2997776080029169,-0.30988111634422794,-0.3159146030865042,-0.3172594818317533
[Reaction time] Duration to first press of snap-button in each round (std12),-0.036178526808470904,-0.024129163468340407,0.014377757512300077,-0.06312880155372347,-0.022324901407487285,-0.07409282736292282,-0.10329811761092703,-0.09744534911690873,-0.12265599302152569,-0.1564782907734805,-0.14881637689666302,-0.19348535417187587,-0.2496516308216473,-0.24625328521285314,-0.24173906792580474,-0.26751355594650417,-0.2811554421832409,-0.28780561307668084,-0.29157439805316276,-0.2989388365621765,-0.29858112397678416
[Numeric memory] Time last key touched (std16),-0.018280930691697186,0.01672080969110192,-0.02987909493210115,-0.05889079114145411,-0.06880482881757034,-0.024293349966519294,-0.05946000129626658,-0.09823011071548088,-0.09984507911731672,-0.12422520664293944,-0.15670529278052456,-0.1989547397000107,-0.22611477404480265,-0.21225985082167553,-0.2486798152821115,-0.2538111311262598,-0.2665011326981533,-0.27106519680946556,-0.27298421612154544,-0.2726425312701698,-0.27994192418650743
[Trail making] Duration to complete alphanumeric path (trail #2),0.008889326923951052,0.013031591219589305,-0.042265745416269825,-0.03691324152766476,-0.05446011899957374,-0.07273949840270875,-0.05020313798599746,-0.13732915619517588,-0.11932702515714563,-0.14772947390675642,-0.16931755926128314,-0.18960977468161533,-0.2398934172788541,-0.2304646854691831,-0.2735337411246483,-0.24915359792870612,-0.2627348324553108,-0.275901856488893,-0.26702050324658705,-0.270536167047892,-0.27082625054920556
[Pairs matching] Number of incorrect matches in round (mean3),-0.006433548021651006,0.01297886417617506,-0.058556981018734626,-0.0643382567485716,-0.05494021449977865,-0.06482089048247841,-0.09785760343985019,-0.12755984985912602,-0.13273507117944985,-0.1543463218606143,-0.13479750837568738,-0.1652702745041545,-0.1960961049128519,-0.2303125235441981,-0.2384572730597155,-0.23681473778995296,-0.242157462185762,-0.24836187434484563,-0.25321934517608935,-0.25735966483721073,-0.25841892878619904
[Pairs matching] Number of incorrect matches in round (std3),-0.020603006381026034,0.01478497983906204,-0.038663332256017015,-0.055995209781307606,-0.07875288445242033,-0.06619365711489156,-0.10207943325323729,-0.11318196739021116,-0.1302130155293051,-0.14480709125843896,-0.11971909812644896,-0.15637794769528457,-0.17294050395292607,-0.21537672746045836,-0.2183588391772988,-0.21181878502075296,-0.21876029063997365,-0.220012551281653,-0.22382371179091373,-0.22506969568326896,-0.22735759636208858
[Matrix pattern completion] Duration spent answering each puzzle (mean15),0.01457441806860151,0.023836819898088172,-0.024853935715812528,-0.036416056133782966,-0.0286272666875659,-0.04200558736495015,-0.03187294905342354,-0.08503703336264516,-0.053700498415282114,-0.09151930058448424,-0.12450911610500758,-0.09483056225580887,-0.12278337647249435,-0.13039539639845044,-0.12244885560922848,-0.152793429194627,-0.16008391127580826,-0.159582183846816,-0.1749056150565763,-0.1774359502744107,-0.17349420981420494
[Numeric memory] Time to complete test,-0.0008346060023243548,-0.012299548632087204,0.025898516564065985,-0.0032781979629017545,-0.01725070877468813,-0.001550610192815255,0.004163093719310106,-0.05918701680683905,-0.030187337498750168,-0.03633530812295142,-0.05131696246112456,-0.08918539430235978,-0.06786412002855735,-0.07617580942156903,-0.09568654170211488,-0.10050804416000815,-0.11806014381736761,-0.11414972718175892,-0.12311075375781994,-0.12808816117669722,-0.12662933270377694
[Trail making] Total errors traversing alphanumeric path (trail #2),-0.012943028067169739,-0.01537930400778244,-0.027882806768860458,0.02318222332589369,-0.019689543855458312,-0.02774894974852986,-0.03357584013989389,-0.0488857305289375,-0.07539965425300732,-0.08514675055733757,-0.08118550402155074,-0.08898585677215937,-0.10731248648226631,-0.1082900529342421,-0.12403386637058127,-0.1266944024247963,-0.1232068137737168,-0.1321968184766886,-0.11916890406519352,-0.1265156795699503,-0.1162814680050469
[Trail making] Total errors traversing numeric path (trail #1),0.0010128192329356776,0.00970902904005743,-0.009042932171213023,-0.04481608534698778,-0.04831566299202952,-0.009289877408640701,-0.012790743241682384,-0.04147197714243431,-0.05895910984542422,-0.024118310237153072,-0.028909568317988504,-0.05521260072444864,-0.042617536348022324,-0.05244536824172358,-0.06848201681974642,-0.06865508115603791,-0.0598741254887711,-0.05443370817993511,-0.04591513251655579,-0.050179082678883435,-0.04301091548895744
[Matrix pattern completion] Duration spent answering each puzzle (std15),0.020701188295142947,0.007768927509227161,-0.002768406262260564,-0.013864112398198953,0.001008319922664232,-0.000980309562140936,0.026690552642436444,-0.024203839724126083,0.011916349730225711,-0.013405943554313881,-0.012682191151695643,0.02029318633499492,0.008574001466036851,0.006310775836343523,0.02775121519425296,0.002099275798904716,-0.003401552888149352,-0.0008476639538940435,-0.012045577005417963,-0.012338237079268004,-0.006446217226964867
