i_bootstrap_repetition,label,loading
0,[Numeric memory] Maximum digits remembered correctly,0.1654570310849468
1,[Numeric memory] Maximum digits remembered correctly,0.1148233262684749
2,[Numeric memory] Maximum digits remembered correctly,0.1315405765798448
3,[Numeric memory] Maximum digits remembered correctly,0.1474858287560597
4,[Numeric memory] Maximum digits remembered correctly,0.1332607507526287
5,[Numeric memory] Maximum digits remembered correctly,0.1233310248298093
6,[Numeric memory] Maximum digits remembered correctly,0.2172469159030872
7,[Numeric memory] Maximum digits remembered correctly,0.1648300702449949
8,[Numeric memory] Maximum digits remembered correctly,0.1252314232665952
9,[Numeric memory] Maximum digits remembered correctly,0.2261938752942296
10,[Numeric memory] Maximum digits remembered correctly,0.1878765381758781
11,[Numeric memory] Maximum digits remembered correctly,0.1602612131404269
12,[Numeric memory] Maximum digits remembered correctly,0.1805556115549242
13,[Numeric memory] Maximum digits remembered correctly,0.1691076113994688
14,[Numeric memory] Maximum digits remembered correctly,0.1678475275814675
15,[Numeric memory] Maximum digits remembered correctly,0.0816141349582373
16,[Numeric memory] Maximum digits remembered correctly,0.2377861247693776
17,[Numeric memory] Maximum digits remembered correctly,0.1052635286773839
18,[Numeric memory] Maximum digits remembered correctly,0.1759949845518597
19,[Numeric memory] Maximum digits remembered correctly,0.1051805950544728
20,[Numeric memory] Maximum digits remembered correctly,0.1504123193143625
21,[Numeric memory] Maximum digits remembered correctly,0.0530030241196364
22,[Numeric memory] Maximum digits remembered correctly,0.0713570141888372
23,[Numeric memory] Maximum digits remembered correctly,0.0508451435838101
24,[Numeric memory] Maximum digits remembered correctly,0.0758068678965417
25,[Numeric memory] Maximum digits remembered correctly,0.1400698643402762
26,[Numeric memory] Maximum digits remembered correctly,0.1719696663750725
27,[Numeric memory] Maximum digits remembered correctly,0.1581905531509121
28,[Numeric memory] Maximum digits remembered correctly,0.2068569660456877
29,[Numeric memory] Maximum digits remembered correctly,0.149469136271774
30,[Numeric memory] Maximum digits remembered correctly,0.1752798537101494
31,[Numeric memory] Maximum digits remembered correctly,0.1201336972752596
32,[Numeric memory] Maximum digits remembered correctly,0.1898392319222364
33,[Numeric memory] Maximum digits remembered correctly,0.1198754500638819
34,[Numeric memory] Maximum digits remembered correctly,0.1988240384132162
35,[Numeric memory] Maximum digits remembered correctly,0.106975832909746
36,[Numeric memory] Maximum digits remembered correctly,0.1699935178250806
37,[Numeric memory] Maximum digits remembered correctly,0.1077356062628766
38,[Numeric memory] Maximum digits remembered correctly,0.1320226990070743
39,[Numeric memory] Maximum digits remembered correctly,0.1423234349364402
40,[Numeric memory] Maximum digits remembered correctly,0.1137768151786303
41,[Numeric memory] Maximum digits remembered correctly,0.2134728891951967
42,[Numeric memory] Maximum digits remembered correctly,0.0950715176313281
43,[Numeric memory] Maximum digits remembered correctly,0.0472267645637882
44,[Numeric memory] Maximum digits remembered correctly,0.1941252845528424
45,[Numeric memory] Maximum digits remembered correctly,0.0293703399278111
46,[Numeric memory] Maximum digits remembered correctly,0.1602109397020633
47,[Numeric memory] Maximum digits remembered correctly,0.1415157170281403
48,[Numeric memory] Maximum digits remembered correctly,0.2226673390459114
49,[Numeric memory] Maximum digits remembered correctly,0.1966832399549712
50,[Numeric memory] Maximum digits remembered correctly,0.1539258959266645
51,[Numeric memory] Maximum digits remembered correctly,0.1966940144079924
52,[Numeric memory] Maximum digits remembered correctly,0.0940679972150484
53,[Numeric memory] Maximum digits remembered correctly,0.1789972907785446
54,[Numeric memory] Maximum digits remembered correctly,0.2279128066111431
55,[Numeric memory] Maximum digits remembered correctly,0.1521760673277979
56,[Numeric memory] Maximum digits remembered correctly,0.2697772040714685
57,[Numeric memory] Maximum digits remembered correctly,0.0921453879129727
58,[Numeric memory] Maximum digits remembered correctly,0.1615171639867339
59,[Numeric memory] Maximum digits remembered correctly,0.0796367654116518
60,[Numeric memory] Maximum digits remembered correctly,0.1768443580258807
61,[Numeric memory] Maximum digits remembered correctly,0.2073734076290567
62,[Numeric memory] Maximum digits remembered correctly,0.1155571022736509
63,[Numeric memory] Maximum digits remembered correctly,0.1902811144283878
64,[Numeric memory] Maximum digits remembered correctly,0.1648069915852689
65,[Numeric memory] Maximum digits remembered correctly,0.1547687549903752
66,[Numeric memory] Maximum digits remembered correctly,0.0824531241191218
67,[Numeric memory] Maximum digits remembered correctly,0.1479250854127818
68,[Numeric memory] Maximum digits remembered correctly,0.2030603214428941
69,[Numeric memory] Maximum digits remembered correctly,0.112659847845178
70,[Numeric memory] Maximum digits remembered correctly,0.2240289688374533
71,[Numeric memory] Maximum digits remembered correctly,0.0887951211019751
72,[Numeric memory] Maximum digits remembered correctly,0.1636301756928342
73,[Numeric memory] Maximum digits remembered correctly,0.100391927950293
74,[Numeric memory] Maximum digits remembered correctly,0.1358768670797904
75,[Numeric memory] Maximum digits remembered correctly,0.1129721954998133
76,[Numeric memory] Maximum digits remembered correctly,0.1460971381292719
77,[Numeric memory] Maximum digits remembered correctly,0.1672649011455309
78,[Numeric memory] Maximum digits remembered correctly,0.1271050136491987
79,[Numeric memory] Maximum digits remembered correctly,0.1981925337818781
80,[Numeric memory] Maximum digits remembered correctly,0.1525962153313962
81,[Numeric memory] Maximum digits remembered correctly,0.2092149531347043
82,[Numeric memory] Maximum digits remembered correctly,0.1246361044518915
83,[Numeric memory] Maximum digits remembered correctly,0.1496854449167501
84,[Numeric memory] Maximum digits remembered correctly,0.1529985602260173
85,[Numeric memory] Maximum digits remembered correctly,0.1800008093777066
86,[Numeric memory] Maximum digits remembered correctly,0.1613058123686367
87,[Numeric memory] Maximum digits remembered correctly,0.2021961167343957
88,[Numeric memory] Maximum digits remembered correctly,0.1279822134351592
89,[Numeric memory] Maximum digits remembered correctly,0.2104466785580543
90,[Numeric memory] Maximum digits remembered correctly,0.0937067085812486
