label,quantile_0.025,quantile_0.975
Weighted-mean ICVF in tract anterior thalamic radiation (right),-0.4159882092323889,0.4090389348394552
Weighted-mean ICVF in tract anterior thalamic radiation (left),-0.41786354273976545,0.4021777916820832
Weighted-mean ICVF in tract superior thalamic radiation (right),-0.4366690731082457,0.4020721146056511
Weighted-mean ICVF in tract superior thalamic radiation (left),-0.42712285191178534,0.40749524526883546
Weighted-mean ICVF in tract superior longitudinal fasciculus (left),-0.42994443952302225,0.419296514891368
Weighted-mean ICVF in tract superior longitudinal fasciculus (right),-0.42381754193726456,0.4104920188807734
Weighted-mean FA in tract posterior thalamic radiation (left),-0.3855200936656995,0.3720848097677054
Weighted-mean OD in tract superior thalamic radiation (right),-0.3997933188152301,0.3866349371362267
Weighted-mean OD in tract superior thalamic radiation (left),-0.38540168019395704,0.40040577224100643
Weighted-mean ICVF in tract uncinate fasciculus (left),-0.38043973651189095,0.37919697814566516
Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (left),-0.42069918814177254,0.41950049424469343
Weighted-mean ICVF in tract inferior fronto-occipital fasciculus (right),-0.41335959123188815,0.4146238167285762
Weighted-mean ICVF in tract forceps minor,-0.407578447868838,0.40050307986557043
Weighted-mean ICVF in tract uncinate fasciculus (right),-0.37032778392144017,0.3737623732558615
Weighted-mean ICVF in tract cingulate gyrus part of cingulum (left),-0.3952234604183741,0.37835476001033286
Weighted-mean FA in tract forceps minor,-0.39098279923384327,0.3727257325996271
Weighted-mean ICVF in tract cingulate gyrus part of cingulum (right),-0.39132297943208266,0.37993265052739766
Weighted-mean ICVF in tract posterior thalamic radiation (left),-0.4060434193991802,0.4128394611095693
Weighted-mean ICVF in tract inferior longitudinal fasciculus (left),-0.4268757100758685,0.4360043705368043
Weighted-mean OD in tract anterior thalamic radiation (right),-0.3631796382523302,0.36459492230794244
Weighted-mean FA in tract inferior longitudinal fasciculus (left),-0.4198229608732811,0.40022570703829013
Weighted-mean FA in tract posterior thalamic radiation (right),-0.38429308338984697,0.35835104349241675
Weighted-mean ICVF in tract inferior longitudinal fasciculus (right),-0.41213918346341355,0.4317575011888121
Weighted-mean FA in tract inferior fronto-occipital fasciculus (left),-0.4104163808028305,0.3781378669913591
Weighted-mean ICVF in tract posterior thalamic radiation (right),-0.40467972847812866,0.4131068560906816
Weighted-mean FA in tract inferior longitudinal fasciculus (right),-0.41818628578294736,0.39217320849608756
Weighted-mean FA in tract inferior fronto-occipital fasciculus (right),-0.4122883970513717,0.3770375758713312
Weighted-mean MO in tract cingulate gyrus part of cingulum (left),-0.3465475177818696,0.3352778178583651
Weighted-mean FA in tract superior longitudinal fasciculus (left),-0.3967440972154117,0.374227657181832
Weighted-mean FA in tract anterior thalamic radiation (left),-0.38329176039178803,0.3684668728489387
Weighted-mean FA in tract uncinate fasciculus (left),-0.38871193552598193,0.3842790259649418
Weighted-mean FA in tract superior longitudinal fasciculus (right),-0.40154161279625383,0.36590995074568095
Weighted-mean FA in tract uncinate fasciculus (right),-0.38027957021607633,0.36921625594284163
Weighted-mean ICVF in tract acoustic radiation (left),-0.38266551909361357,0.37543119028418626
Weighted-mean OD in tract acoustic radiation (right),-0.350433637804416,0.33368454780714973
Weighted-mean ICVF in tract corticospinal tract (left),-0.3972825541446971,0.3790837245991312
Weighted-mean OD in tract anterior thalamic radiation (left),-0.366090765900416,0.363726418178866
Weighted-mean FA in tract anterior thalamic radiation (right),-0.3831088705513797,0.3610940688711024
Weighted-mean FA in tract cingulate gyrus part of cingulum (left),-0.3635562183207969,0.3724757827089747
Weighted-mean ICVF in tract acoustic radiation (right),-0.37614264955558185,0.3759210296450052
Weighted-mean MO in tract cingulate gyrus part of cingulum (right),-0.3580921462999148,0.33546954925404
Weighted-mean ICVF in tract corticospinal tract (right),-0.4041802143054688,0.3803585984631589
Weighted-mean ICVF in tract forceps major,-0.39523993973602983,0.38083100066581604
Weighted-mean FA in tract cingulate gyrus part of cingulum (right),-0.38770988067223255,0.3871211575575333
Weighted-mean OD in tract superior longitudinal fasciculus (right),-0.336444849399202,0.37650873846887123
Weighted-mean MO in tract posterior thalamic radiation (left),-0.3151396866342431,0.29815534866814375
