i_bootstrap_repetition,label,loading
0,[Numeric memory] Maximum digits remembered correctly,0.2463924093494291
1,[Numeric memory] Maximum digits remembered correctly,0.2579852774484015
2,[Numeric memory] Maximum digits remembered correctly,0.1830197544931318
3,[Numeric memory] Maximum digits remembered correctly,0.2468376863233089
4,[Numeric memory] Maximum digits remembered correctly,0.1872025487166111
5,[Numeric memory] Maximum digits remembered correctly,0.281533981041511
6,[Numeric memory] Maximum digits remembered correctly,0.2326768516163649
7,[Numeric memory] Maximum digits remembered correctly,0.2104339497233776
8,[Numeric memory] Maximum digits remembered correctly,0.2633207354217098
9,[Numeric memory] Maximum digits remembered correctly,0.2618649608096189
10,[Numeric memory] Maximum digits remembered correctly,0.1286874173444363
11,[Numeric memory] Maximum digits remembered correctly,0.2150681953054095
12,[Numeric memory] Maximum digits remembered correctly,0.2783484190994635
13,[Numeric memory] Maximum digits remembered correctly,0.2508990935522063
14,[Numeric memory] Maximum digits remembered correctly,0.197070077525748
15,[Numeric memory] Maximum digits remembered correctly,0.226972141778157
16,[Numeric memory] Maximum digits remembered correctly,0.2764658865025989
17,[Numeric memory] Maximum digits remembered correctly,0.2503812267282319
18,[Numeric memory] Maximum digits remembered correctly,0.2612720359120259
19,[Numeric memory] Maximum digits remembered correctly,0.2132787913666965
20,[Numeric memory] Maximum digits remembered correctly,0.1824301402882665
21,[Numeric memory] Maximum digits remembered correctly,0.1717798919992488
22,[Numeric memory] Maximum digits remembered correctly,0.2298329629972016
23,[Numeric memory] Maximum digits remembered correctly,0.2593235006240565
24,[Numeric memory] Maximum digits remembered correctly,0.2067568805201645
25,[Numeric memory] Maximum digits remembered correctly,0.2032152558792631
26,[Numeric memory] Maximum digits remembered correctly,0.185976430721599
27,[Numeric memory] Maximum digits remembered correctly,0.1410322846565766
28,[Numeric memory] Maximum digits remembered correctly,0.279441480816094
29,[Numeric memory] Maximum digits remembered correctly,0.2263823563019564
30,[Numeric memory] Maximum digits remembered correctly,0.1761492599569734
31,[Numeric memory] Maximum digits remembered correctly,0.2619628713419127
32,[Numeric memory] Maximum digits remembered correctly,0.1775570435498634
33,[Numeric memory] Maximum digits remembered correctly,0.2421008003597072
34,[Numeric memory] Maximum digits remembered correctly,0.2887578564719321
35,[Numeric memory] Maximum digits remembered correctly,0.2103182785289409
36,[Numeric memory] Maximum digits remembered correctly,0.2551257665563099
37,[Numeric memory] Maximum digits remembered correctly,0.2314151206042335
38,[Numeric memory] Maximum digits remembered correctly,0.1569048310352432
39,[Numeric memory] Maximum digits remembered correctly,0.2759847009625221
40,[Numeric memory] Maximum digits remembered correctly,0.1674484939748275
41,[Numeric memory] Maximum digits remembered correctly,0.2236153704518668
42,[Numeric memory] Maximum digits remembered correctly,0.1969095628896138
43,[Numeric memory] Maximum digits remembered correctly,0.1836299366670644
44,[Numeric memory] Maximum digits remembered correctly,0.2572470598713522
45,[Numeric memory] Maximum digits remembered correctly,0.2859679980439703
46,[Numeric memory] Maximum digits remembered correctly,0.2392898610696262
47,[Numeric memory] Maximum digits remembered correctly,0.226263972745851
48,[Numeric memory] Maximum digits remembered correctly,0.1755766757727657
49,[Numeric memory] Maximum digits remembered correctly,0.2668623279227872
50,[Numeric memory] Maximum digits remembered correctly,0.1789854031290874
51,[Numeric memory] Maximum digits remembered correctly,0.1364780318033423
52,[Numeric memory] Maximum digits remembered correctly,0.1601094414899716
53,[Numeric memory] Maximum digits remembered correctly,0.2192872440899349
54,[Numeric memory] Maximum digits remembered correctly,0.3580523981516385
55,[Numeric memory] Maximum digits remembered correctly,0.158693317708875
56,[Numeric memory] Maximum digits remembered correctly,0.1633747150040606
57,[Numeric memory] Maximum digits remembered correctly,0.2606893328424123
58,[Numeric memory] Maximum digits remembered correctly,0.1433785451646232
59,[Numeric memory] Maximum digits remembered correctly,0.2039372127794327
60,[Numeric memory] Maximum digits remembered correctly,0.3194941975037528
61,[Numeric memory] Maximum digits remembered correctly,0.2411154132679317
62,[Numeric memory] Maximum digits remembered correctly,0.2311981411033926
63,[Numeric memory] Maximum digits remembered correctly,0.0722989897946106
64,[Numeric memory] Maximum digits remembered correctly,0.1288552947167064
65,[Numeric memory] Maximum digits remembered correctly,0.2565114175087492
66,[Numeric memory] Maximum digits remembered correctly,0.2260204531465568
67,[Numeric memory] Maximum digits remembered correctly,0.2142581300941835
68,[Numeric memory] Maximum digits remembered correctly,0.3225608645064267
69,[Numeric memory] Maximum digits remembered correctly,0.2248166042703253
70,[Numeric memory] Maximum digits remembered correctly,0.2075676785125566
71,[Numeric memory] Maximum digits remembered correctly,0.1612414141839737
72,[Numeric memory] Maximum digits remembered correctly,0.2149765621098088
73,[Numeric memory] Maximum digits remembered correctly,0.2266274670849323
74,[Numeric memory] Maximum digits remembered correctly,0.2640822063577878
75,[Numeric memory] Maximum digits remembered correctly,0.229557600676612
76,[Numeric memory] Maximum digits remembered correctly,0.2177030869783272
77,[Numeric memory] Maximum digits remembered correctly,0.2491166668860379
78,[Numeric memory] Maximum digits remembered correctly,0.2018279131689837
79,[Numeric memory] Maximum digits remembered correctly,0.1859441866013336
80,[Numeric memory] Maximum digits remembered correctly,0.2381196980700444
81,[Numeric memory] Maximum digits remembered correctly,0.1273768179420105
82,[Numeric memory] Maximum digits remembered correctly,0.2219762079120227
83,[Numeric memory] Maximum digits remembered correctly,0.1086462388347533
84,[Numeric memory] Maximum digits remembered correctly,0.2261669850753327
85,[Numeric memory] Maximum digits remembered correctly,0.2043646279587222
86,[Numeric memory] Maximum digits remembered correctly,0.1426530622991348
87,[Numeric memory] Maximum digits remembered correctly,0.1691095095216281
88,[Numeric memory] Maximum digits remembered correctly,0.2456660246660826
89,[Numeric memory] Maximum digits remembered correctly,0.2521583180116085
90,[Numeric memory] Maximum digits remembered correctly,0.1036072023264093
91,[Numeric memory] Maximum digits remembered correctly,0.2157194302417737
92,[Numeric memory] Maximum digits remembered correctly,0.191054777406273
93,[Numeric memory] Maximum digits remembered correctly,0.2236231918039015
94,[Numeric memory] Maximum digits remembered correctly,0.2295443226179946
95,[Numeric memory] Maximum digits remembered correctly,0.2173247386490447
96,[Numeric memory] Maximum digits remembered correctly,0.1465542821452549
97,[Numeric memory] Maximum digits remembered correctly,0.2311930538204696
98,[Numeric memory] Maximum digits remembered correctly,0.1787371617222465
99,[Numeric memory] Maximum digits remembered correctly,0.2831733398070842
0,[Numeric memory] Number of rounds of numeric memory test performed,0.1816010574155978
1,[Numeric memory] Number of rounds of numeric memory test performed,0.184949927497014
2,[Numeric memory] Number of rounds of numeric memory test performed,0.1136986108920848
3,[Numeric memory] Number of rounds of numeric memory test performed,0.1799269189966538
4,[Numeric memory] Number of rounds of numeric memory test performed,0.0958444359702771
5,[Numeric memory] Number of rounds of numeric memory test performed,0.2274415587581066
6,[Numeric memory] Number of rounds of numeric memory test performed,0.1714700081868762
7,[Numeric memory] Number of rounds of numeric memory test performed,0.1752993957018742
8,[Numeric memory] Number of rounds of numeric memory test performed,0.2167267818151006
9,[Numeric memory] Number of rounds of numeric memory test performed,0.1894232156695306
10,[Numeric memory] Number of rounds of numeric memory test performed,0.1106175260862026
11,[Numeric memory] Number of rounds of numeric memory test performed,0.1757007187559534
12,[Numeric memory] Number of rounds of numeric memory test performed,0.2030748255102888
13,[Numeric memory] Number of rounds of numeric memory test performed,0.180773815278778
14,[Numeric memory] Number of rounds of numeric memory test performed,0.143999296500242
15,[Numeric memory] Number of rounds of numeric memory test performed,0.1487817279264602
16,[Numeric memory] Number of rounds of numeric memory test performed,0.1921118011665748
17,[Numeric memory] Number of rounds of numeric memory test performed,0.1849126371475573
18,[Numeric memory] Number of rounds of numeric memory test performed,0.1833254758985387
19,[Numeric memory] Number of rounds of numeric memory test performed,0.1917078711878586
20,[Numeric memory] Number of rounds of numeric memory test performed,0.0869571340622043
21,[Numeric memory] Number of rounds of numeric memory test performed,0.1164810126155237
22,[Numeric memory] Number of rounds of numeric memory test performed,0.1772927113336407
23,[Numeric memory] Number of rounds of numeric memory test performed,0.1837561373786302
24,[Numeric memory] Number of rounds of numeric memory test performed,0.141017271888689
25,[Numeric memory] Number of rounds of numeric memory test performed,0.1405029413929824
26,[Numeric memory] Number of rounds of numeric memory test performed,0.1215862627514786
27,[Numeric memory] Number of rounds of numeric memory test performed,0.0845235062567236
28,[Numeric memory] Number of rounds of numeric memory test performed,0.2331180144668354
29,[Numeric memory] Number of rounds of numeric memory test performed,0.1534322540642082
30,[Numeric memory] Number of rounds of numeric memory test performed,0.1454881711752036
31,[Numeric memory] Number of rounds of numeric memory test performed,0.1883064310764958
32,[Numeric memory] Number of rounds of numeric memory test performed,0.1451745413820225
33,[Numeric memory] Number of rounds of numeric memory test performed,0.1819839800880258
34,[Numeric memory] Number of rounds of numeric memory test performed,0.1985388760719876
35,[Numeric memory] Number of rounds of numeric memory test performed,0.1574946790068586
36,[Numeric memory] Number of rounds of numeric memory test performed,0.2203285956806194
37,[Numeric memory] Number of rounds of numeric memory test performed,0.15132952714007
38,[Numeric memory] Number of rounds of numeric memory test performed,0.1160690204857754
39,[Numeric memory] Number of rounds of numeric memory test performed,0.216644864170402
40,[Numeric memory] Number of rounds of numeric memory test performed,0.1270774827905329
41,[Numeric memory] Number of rounds of numeric memory test performed,0.1765975715602761
42,[Numeric memory] Number of rounds of numeric memory test performed,0.1327513895161896
43,[Numeric memory] Number of rounds of numeric memory test performed,0.1591846623012592
44,[Numeric memory] Number of rounds of numeric memory test performed,0.2107994225477885
45,[Numeric memory] Number of rounds of numeric memory test performed,0.2322449090017418
46,[Numeric memory] Number of rounds of numeric memory test performed,0.1901470171393522
47,[Numeric memory] Number of rounds of numeric memory test performed,0.1758119112276828
48,[Numeric memory] Number of rounds of numeric memory test performed,0.1138618762880334
49,[Numeric memory] Number of rounds of numeric memory test performed,0.1676638100978593
50,[Numeric memory] Number of rounds of numeric memory test performed,0.130599233464338
51,[Numeric memory] Number of rounds of numeric memory test performed,0.0979137291205695
52,[Numeric memory] Number of rounds of numeric memory test performed,0.0742308446034098
53,[Numeric memory] Number of rounds of numeric memory test performed,0.1586840878745801
54,[Numeric memory] Number of rounds of numeric memory test performed,0.2700902577175025
55,[Numeric memory] Number of rounds of numeric memory test performed,0.1209967595019807
56,[Numeric memory] Number of rounds of numeric memory test performed,0.1307006946967855
57,[Numeric memory] Number of rounds of numeric memory test performed,0.190161581824849
58,[Numeric memory] Number of rounds of numeric memory test performed,0.0698575156373806
59,[Numeric memory] Number of rounds of numeric memory test performed,0.1502965573662295
60,[Numeric memory] Number of rounds of numeric memory test performed,0.2638110509715416
61,[Numeric memory] Number of rounds of numeric memory test performed,0.1507863273607391
62,[Numeric memory] Number of rounds of numeric memory test performed,0.1821768929157287
63,[Numeric memory] Number of rounds of numeric memory test performed,0.0439990607894161
64,[Numeric memory] Number of rounds of numeric memory test performed,0.0731755257252441
65,[Numeric memory] Number of rounds of numeric memory test performed,0.163360227725883
66,[Numeric memory] Number of rounds of numeric memory test performed,0.1639834912852708
67,[Numeric memory] Number of rounds of numeric memory test performed,0.1368046555217162
68,[Numeric memory] Number of rounds of numeric memory test performed,0.2507627917697319
69,[Numeric memory] Number of rounds of numeric memory test performed,0.1484043075647116
70,[Numeric memory] Number of rounds of numeric memory test performed,0.1449189270904573
71,[Numeric memory] Number of rounds of numeric memory test performed,0.1160904984091109
72,[Numeric memory] Number of rounds of numeric memory test performed,0.1542033987875482
73,[Numeric memory] Number of rounds of numeric memory test performed,0.1586936994611127
74,[Numeric memory] Number of rounds of numeric memory test performed,0.2131796269927773
75,[Numeric memory] Number of rounds of numeric memory test performed,0.1807507054588754
76,[Numeric memory] Number of rounds of numeric memory test performed,0.121985377574916
77,[Numeric memory] Number of rounds of numeric memory test performed,0.154299834243739
78,[Numeric memory] Number of rounds of numeric memory test performed,0.1421706749332804
79,[Numeric memory] Number of rounds of numeric memory test performed,0.137443919563635
80,[Numeric memory] Number of rounds of numeric memory test performed,0.1693677309398262
81,[Numeric memory] Number of rounds of numeric memory test performed,0.0678759923105327
82,[Numeric memory] Number of rounds of numeric memory test performed,0.1538901696309525
83,[Numeric memory] Number of rounds of numeric memory test performed,0.0541972552013818
84,[Numeric memory] Number of rounds of numeric memory test performed,0.1564065569652042
85,[Numeric memory] Number of rounds of numeric memory test performed,0.1501006009863479
86,[Numeric memory] Number of rounds of numeric memory test performed,0.1082257445968015
87,[Numeric memory] Number of rounds of numeric memory test performed,0.0669452407650307
88,[Numeric memory] Number of rounds of numeric memory test performed,0.1779853123587126
89,[Numeric memory] Number of rounds of numeric memory test performed,0.1907258753443675
90,[Numeric memory] Number of rounds of numeric memory test performed,0.0349806793268384
91,[Numeric memory] Number of rounds of numeric memory test performed,0.1811795705633475
92,[Numeric memory] Number of rounds of numeric memory test performed,0.1264983061931799
93,[Numeric memory] Number of rounds of numeric memory test performed,0.1776912253963777
94,[Numeric memory] Number of rounds of numeric memory test performed,0.1765451207932487
95,[Numeric memory] Number of rounds of numeric memory test performed,0.1293168262872488
96,[Numeric memory] Number of rounds of numeric memory test performed,0.0677276492578945
97,[Numeric memory] Number of rounds of numeric memory test performed,0.1800176398053056
98,[Numeric memory] Number of rounds of numeric memory test performed,0.0989551719065339
99,[Numeric memory] Number of rounds of numeric memory test performed,0.2113607588024909
0,[Numeric memory] Time to complete test,-0.1104646425358092
1,[Numeric memory] Time to complete test,-0.1069513829829016
2,[Numeric memory] Time to complete test,-0.1421029296641312
3,[Numeric memory] Time to complete test,-0.1092000622494848
4,[Numeric memory] Time to complete test,-0.1463064426083235
5,[Numeric memory] Time to complete test,-0.0690475814445924
6,[Numeric memory] Time to complete test,-0.1261216384776095
7,[Numeric memory] Time to complete test,-0.0927972103498685
8,[Numeric memory] Time to complete test,-0.1200747071916313
9,[Numeric memory] Time to complete test,-0.1546015544211876
10,[Numeric memory] Time to complete test,-0.1642035290184296
11,[Numeric memory] Time to complete test,-0.1265166659546357
12,[Numeric memory] Time to complete test,-0.1036478319369929
13,[Numeric memory] Time to complete test,-0.1000878352885099
14,[Numeric memory] Time to complete test,-0.1912276718587331
15,[Numeric memory] Time to complete test,-0.1303458524439387
16,[Numeric memory] Time to complete test,-0.1099667774379449
17,[Numeric memory] Time to complete test,-0.1689775595589983
18,[Numeric memory] Time to complete test,-0.1195476377494763
19,[Numeric memory] Time to complete test,-0.0979178017242528
20,[Numeric memory] Time to complete test,-0.1618797825083895
21,[Numeric memory] Time to complete test,-0.1949806089968477
22,[Numeric memory] Time to complete test,-0.1338608230928523
23,[Numeric memory] Time to complete test,-0.0820480529716375
24,[Numeric memory] Time to complete test,-0.1754200035779232
