label,50,61,75,93,114,140,173,213,262,322,396,487,599,737,907,1116,1372,1688,2077,2555,3142,3865
[Pairs matching] Number of incorrect matches in round (std3),0.020951354848847165,0.04241629027901342,-0.0066552445294989285,0.01909056870459809,-0.03299162075190989,-0.03612495929835452,-0.052062696885906895,-0.0655903904579034,-0.007595531286009336,-0.086242015936357,-0.08127205205706989,-0.08665247509101663,-0.09013453083258655,-0.10631195302003332,-0.09906261417098261,-0.09583362593787965,-0.08339147219982031,-0.09760867637034153,-0.09864508103978294,-0.09410810625208654,-0.09955331929888107,-0.09890090387287472
[Numeric memory] Time to complete test,-0.0046067563784418465,-0.01603285702249003,-0.006337093478863258,0.001080807102428183,0.0070662204903408155,0.018285565844831486,-0.050972722067702876,-0.01221410987677398,0.03013384600945244,-0.0358301167263338,-0.039790366577381435,-0.027532146829356948,-0.04497527235330589,-0.08073023443341942,-0.043025020176483596,-0.050963331747663244,-0.05256806993921235,-0.06664547040405068,-0.08634020368725719,-0.06626710912866905,-0.06951219348109286,-0.07117015322717958
[Fluid intelligence / reasoning] FI5 : family relationship calculation (4),0.05979745420161023,0.0009931925453220156,-0.008637329476840965,-0.005715226769971977,0.0038952463010540404,-0.045042569129619146,0.008154092208187679,-0.027843042320725164,-0.03366848837213063,-0.02354074813213937,-0.04539331676548132,-0.05925356737668279,-0.07925511180368851,-0.09649248564069506,-0.06306687504280344,-0.06437743215017315,-0.04652160846685352,-0.054727769207114224,-0.051701962907022565,-0.057937671546901826,-0.05525776637142853,-0.052605963427259
[Fluid intelligence / reasoning] FI8 : chained arithmetic (26),0.08723027860154765,-0.003771867815018609,0.016730270125478928,0.04278401034070629,0.007945199320036683,0.04468535446928848,0.04383074733874008,0.04448363948259107,0.04197471811158853,0.05304782915037154,0.08884991056299539,0.08304231526022099,0.05786961641022678,0.04528075057823055,0.05096527673062183,0.055847241839525115,0.07273456845583132,0.060464379143292266,0.05401436893933898,0.04760018916969656,0.05381758402730957,0.046874453338284904
[Pairs matching] Number of correct matches in round (std3),0.04419219328960824,-0.03562152345146746,0.011928177771901183,0.04665408089182955,0.053623555114411685,0.018894917199793564,0.017012420792698473,-0.010883022659500939,0.05000925236919693,0.009964858429622064,0.012731661510333184,0.020496962201061657,0.019021854199390113,0.05509101454996814,0.05851250120424666,0.05213425080344696,0.061225519238321854,0.06210097089949269,0.06514324699141322,0.06572472946598208,0.06161857786761983,0.06270355291244814
[Pairs matching] Number of correct matches in round (mean3),-0.002045808474646357,0.056380110531646974,0.020902382742607167,0.013505031161535114,0.01246890068706988,0.033509735101714615,0.04449955820998293,0.039715189340228385,0.06890363620160427,0.07314666513580363,0.06515548399266097,0.08578049637456261,0.07802696060948885,0.10752918058609783,0.13361614398013505,0.14599840029957245,0.14377761716329826,0.13272146188392148,0.12396647885121986,0.14046568811538476,0.13716526450001065,0.1366877335972145
[Matrix pattern completion] Number of puzzles viewed,-0.010294209832471394,0.01831975684197603,-0.0050993857142614405,0.046982001836439385,0.06242348859080533,0.08795572603903024,0.07009104320504088,0.09985180224940567,0.07819290925557099,0.14326580983829024,0.1012751325993011,0.11534935044392224,0.11987831342973382,0.15484227345575596,0.14616249431741365,0.15910953553581814,0.1590491150224265,0.15726377560086305,0.1619508375947915,0.15441932892213361,0.16223329960171118,0.1639522083087299
[Fluid intelligence / reasoning] Fluid intelligence score,0.03980361875579981,-0.009063907414687334,0.023471225879528698,0.05415448738713481,0.043049307698030746,0.04573951726797323,0.08622118175840494,0.0898455126259849,0.10897885785020468,0.12237543619616022,0.16701260098250834,0.16831501951472747,0.17564935358724282,0.16322741293184914,0.18034003145405017,0.1954235875294415,0.21621856359092317,0.20625817716301686,0.19838083601005635,0.19576592922974492,0.205394528553874,0.20238118816545028
[Numeric memory] Number of rounds of numeric memory test performed,0.019551642385931,0.026877150335303045,0.0556767401272579,0.052982638878987236,0.0556609312904363,0.09181188947920782,0.061850896078064495,0.09390658695773876,0.129485794288909,0.12235413060521128,0.1422036656083026,0.19862744713996808,0.19738537470211984,0.1798159769695825,0.21076973006357305,0.2209586562794615,0.2306727236032116,0.22299951568203366,0.2118738871808781,0.2320535983560686,0.23414361351858948,0.23509030252400134
[Fluid intelligence / reasoning] FI6 : conditional arithmetic (69),0.039732447652489754,0.05016777135577394,-0.023023130362091578,0.07362268196492669,0.06901126724866721,0.02228532069222914,0.10000310880937084,0.11060224967406244,0.13912143722330492,0.14626754159758953,0.17601420828752243,0.20393468211878063,0.2296465221275538,0.23068610551462357,0.24046534671246814,0.24131432561888258,0.23875547588138749,0.24665285633731077,0.24358137637979865,0.24081598655106476,0.24569340690299307,0.24357994485353185
[Fluid intelligence / reasoning] FI4 : positional arithmetic (6),0.1059915325754762,0.06648366920868203,-0.04051326816933817,0.04196909952039322,0.05944622669888188,0.016486279959120605,0.07973110021493947,0.0908795534802698,0.14545206747358128,0.13984793818216598,0.16924643100047318,0.18816014486847013,0.2208038496029293,0.2359841830681327,0.24894833879986214,0.254345804603359,0.268704557043468,0.271775401167562,0.2784316324770387,0.28641539581927733,0.28544705163466405,0.2832196384065734
[Fluid intelligence / reasoning] Number of fluid intelligence questions attempted within time limit,0.04919899898216422,0.011838710911153986,0.04620199050033773,0.09168698525842585,0.03431078379762862,0.10325825353093718,0.11688441523530187,0.13200793397250876,0.12870279964881626,0.1721153855503018,0.20428331617480336,0.221431482307828,0.23277405593705905,0.2380038367235228,0.24825230427151992,0.26914216256517515,0.28820361049812443,0.271487615527298,0.27408433736369786,0.27867863068754395,0.2846535237853266,0.2839830794585796
[Tower rearranging] Number of puzzles attempted,0.10351612997079347,0.04011033064154101,0.01175910988035332,0.0685380641013269,0.09023652879263905,0.10181591146076227,0.12192607572988301,0.190234002403854,0.1522676444140501,0.20838198250152648,0.2017774585897792,0.22660530641710735,0.23912697933824728,0.27956581262190877,0.2779944441646994,0.28483839830617513,0.29312351365273515,0.28202377681010976,0.290802268794463,0.29104329110632654,0.2892408915799865,0.29370608903857104
[Fluid intelligence / reasoning] FI3 : word interpolation (4),0.07380638841727026,0.029435221144638608,-0.04007037479259285,0.0632907547524828,0.052523158932794835,0.03730031890329863,0.11061186120629629,0.10128803606206305,0.13560035905851678,0.1504149168524084,0.18343914065368883,0.20465819281662537,0.2576854710525609,0.26535037486761204,0.27226669031902206,0.27912551192148066,0.2929914218683917,0.2968677468786794,0.3070404715213513,0.3154178695271934,0.31367330078359695,0.31257057101976415
[Numeric memory] Maximum digits remembered correctly,0.02160448531485289,0.033524979189218956,0.07661597471667958,0.0634259224094284,0.07883342945308504,0.09424402744822283,0.08462202664809297,0.09690973545724957,0.14767729208990793,0.1434044664675518,0.168172705434226,0.22870759919969078,0.2448092797666262,0.23602246477458524,0.26772713777692536,0.27672768395871045,0.29070767039428275,0.2936113399600474,0.28174991899954344,0.3048207789417756,0.3066655707863542,0.31334259542957554
[Matrix pattern completion] Number of puzzles correctly solved,-0.03688794600185373,0.02874282372668103,0.013469830123928689,0.059791629485828036,0.04556231698632071,0.08973679893995258,0.08324245051461988,0.11002132709471303,0.12644620576716595,0.1708779083329995,0.20452688242946124,0.2536736306722573,0.29092368346321723,0.28110614928094163,0.30832013489412086,0.30659927028130446,0.3245965644374245,0.3165010372292907,0.32638664659515293,0.3282487132577757,0.326118263543453,0.32856878989497446
[Fluid intelligence / reasoning] FI7 : synonym (3),0.07130426315478224,0.041815882255340345,0.010748581931914653,0.11481881694166972,0.09167349851092498,0.07605799523996498,0.13416712174077886,0.15776015856398667,0.18126990102864135,0.19892637316443695,0.22970646457149066,0.26897536862590704,0.3043238516254883,0.3131875525745756,0.32199385650560153,0.32840163842754416,0.34462703281985796,0.3374713285603733,0.340145179054931,0.3450370683082731,0.34683027030969205,0.34255645543315616
[Tower rearranging] Number of puzzles correct,0.041358941711284576,0.023296903763264487,0.03236093836247447,0.029196012756092734,0.09463508810794796,0.13099055379334193,0.1425290855107847,0.15154712551201135,0.15828075604881936,0.1953439553336652,0.2313310533532994,0.2519473238260479,0.2794156923949669,0.292143689954739,0.3211800740203629,0.31940202337614043,0.33987916476947944,0.33079076620062475,0.33551085877069103,0.3418197293239065,0.3334012356775715,0.34612422846536794
[Prospective memory] Prospective memory result (1),0.01502580777340622,0.0709202265870699,0.020877463207434447,0.04500254725702198,0.06009292619845731,0.09721208410750042,0.09844396459715078,0.1478552417603224,0.1990185708194219,0.21541562139631765,0.24954123470013792,0.3157355474144941,0.3460073596928291,0.37488500414703063,0.38796035363386955,0.39428038765177237,0.415343776073593,0.41871874448891994,0.43682260461890793,0.4395244887260302,0.43638594334211417,0.43952622944626013
[Symbol digit substitution] Number of symbol digit matches made correctly,0.04976425790629007,0.06716597813816833,0.09657505954139671,0.10080081505241005,0.11672450239479672,0.21643310352579687,0.19677609796062098,0.21156088459709443,0.2899329667196888,0.37751556627472715,0.4494065331653931,0.525298834645036,0.563919262557108,0.613546259100973,0.6514106356486412,0.6614375412539742,0.6796278791938856,0.6804956751323629,0.6939746061753194,0.696588459774372,0.7038851370710149,0.7072635345281367
[Symbol digit substitution] Number of symbol digit matches attempted,0.06567835574839966,0.06152592455910312,0.09268361590132405,0.11708718346914128,0.1273532963531712,0.22720656884766288,0.21454887659253752,0.23224197553501222,0.3002802141485978,0.3986939738998892,0.46287593615375344,0.5443575804032357,0.5839442931109088,0.6348997739488511,0.6716477710166515,0.6842855820590006,0.7039345293277219,0.7070539121245288,0.7199460113861152,0.7241395969095343,0.7322434847587738,0.735827117189996
