label,50,61,75,93,114,140,173,213,262,322,396,487,599,737,907,1116,1372,1688,2077,2555,3142,3865
Weighted-mean MD in tract anterior thalamic radiation (right),-0.15593944376541127,-0.11917902700208188,-0.19738137956091864,-0.23526182820146893,-0.23995056550402885,-0.26585976857082455,-0.2737031374108742,-0.3190910887843979,-0.3490710179092008,-0.4136214553436001,-0.4606288626596124,-0.5368025784542075,-0.5889942044330971,-0.6225958512778456,-0.6449450909188815,-0.6706817738181176,-0.6755317882640456,-0.692045782729421,-0.6986681272399936,-0.699134693483612,-0.7070485723103641,-0.7147099851518101
Weighted-mean MD in tract anterior thalamic radiation (left),-0.1300405876150818,-0.1122664463961439,-0.18721107555406863,-0.23572391404531626,-0.22426734541773036,-0.26306899372473475,-0.27436883824253877,-0.31676847238569206,-0.3428865192830583,-0.4103501054362361,-0.4578589091836547,-0.534748834235439,-0.5877099501938772,-0.6182331521124813,-0.6429569674114546,-0.6681641878942187,-0.6731662136480648,-0.6889043023075699,-0.6966613286700407,-0.6980345679129192,-0.7057055380285778,-0.7133961144648454
Weighted-mean MD in tract superior thalamic radiation (left),-0.09865046257999527,-0.11012314724205063,-0.14635080760743835,-0.21211808643571192,-0.21866931465056466,-0.25146185522001757,-0.2515645789061001,-0.29896423281126105,-0.32155009771750054,-0.4020276544656252,-0.4437556587425162,-0.509005108820735,-0.573171327816809,-0.6016785706541427,-0.627579337161847,-0.6474374947524209,-0.6486094493065057,-0.6673673614842621,-0.6765312545825207,-0.6759402533588976,-0.6826779047131211,-0.6902455538565753
Weighted-mean MD in tract superior thalamic radiation (right),-0.11374164655248481,-0.11565520555943597,-0.14728770255089374,-0.2041947964029724,-0.2046925769119596,-0.2390161019205429,-0.24610133373666368,-0.29227896996193786,-0.3176374085989812,-0.39527781194829,-0.43448345861145654,-0.49509007609508876,-0.5591329279256927,-0.5864492147452326,-0.6143870994269727,-0.6305001508723235,-0.6345302757853808,-0.6515846262598183,-0.6616810731939138,-0.6606088748041133,-0.6668681346199962,-0.674926241791516
Weighted-mean MD in tract posterior thalamic radiation (left),-0.09698996044389832,-0.07212950689571943,-0.11491010725321363,-0.17999945915030563,-0.14505156648847223,-0.2120042595945774,-0.2168280250989476,-0.26945871046028896,-0.28552187483497166,-0.3579745089469628,-0.4201582124805683,-0.4848524709367388,-0.5268942526989941,-0.548872015123408,-0.5686700816316832,-0.5899553782506242,-0.5795911197322968,-0.5987162740588116,-0.6079539997036337,-0.611264524133651,-0.6152066996601467,-0.6214748244968072
Weighted-mean MD in tract superior longitudinal fasciculus (left),-0.10145150453568079,-0.10094724472644927,-0.16185400318080956,-0.21435051097995456,-0.21724373635042377,-0.22811032578253201,-0.23622120891091758,-0.27065927723035904,-0.305035219991768,-0.3502969201346155,-0.3914609563045223,-0.4551961277960811,-0.5049547728529921,-0.5301051274543617,-0.5438541215303614,-0.5693915302353788,-0.5655883492647562,-0.5821925794686515,-0.5919726819469895,-0.5887979923490019,-0.5947095844447913,-0.6028363857395098
Weighted-mean MD in tract posterior thalamic radiation (right),-0.11187041583092058,-0.08142877493519306,-0.13743892748373437,-0.18379513126844377,-0.18788285214376443,-0.2271543984561462,-0.21291657288242274,-0.2664781027620377,-0.2835161086214036,-0.3477945895360756,-0.40257347245199215,-0.45685567074053873,-0.5050219003301574,-0.5242043591017341,-0.5407180566489199,-0.5609748218125259,-0.5564491129908373,-0.572665896660549,-0.5800579446410022,-0.5819241712688739,-0.5842468921418641,-0.5910440378416323
Weighted-mean MD in tract superior longitudinal fasciculus (right),-0.11307261618911144,-0.10303742726445561,-0.15851592604502138,-0.21295383100999427,-0.2170317747055338,-0.22370340625466872,-0.24141871229117226,-0.2676730752514118,-0.2944442035440788,-0.34155103226263855,-0.37925611818046284,-0.44204597867457146,-0.4876572473072629,-0.5138927727971523,-0.5298212251476627,-0.5527724563097991,-0.5518626395103793,-0.5662432736934919,-0.5763304240138718,-0.5727188943740653,-0.5791930150180238,-0.5876512986440493
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),-0.10543838565065144,-0.09684543041642957,-0.17320176609017549,-0.20464824724356562,-0.19517349083564944,-0.23838181014425508,-0.2306365926000794,-0.27428057815594203,-0.29642982666856993,-0.33875859449478285,-0.38345633883973873,-0.439407405306028,-0.4768548217071008,-0.5013826815634687,-0.5110689066306622,-0.5394766319178956,-0.5326221577849787,-0.5466861157624061,-0.5560485205764722,-0.5566745800590869,-0.5600516923283813,-0.568276807292736
