label,50,61,75,93,114,140,173,213,262,322,396,487,599,737,907,1116,1372,1688,2077
Weighted-mean MD in tract anterior thalamic radiation (left),-0.1932849803524694,-0.19049899769647685,-0.21657722282849062,-0.19601518346764282,-0.22390351419655236,-0.24509665591927363,-0.30608392061751766,-0.3784202460856948,-0.3966437170750547,-0.4575238997351134,-0.5042302573311404,-0.5938625788001811,-0.6318720823708843,-0.6505733873513978,-0.6781815347807391,-0.6833238792428175,-0.6934518550196649,-0.7031747469505134,-0.7122473447351538
Weighted-mean MD in tract anterior thalamic radiation (right),-0.1791160728362101,-0.16520711953115444,-0.19468407855203781,-0.20415976031858754,-0.21542234263298954,-0.23690935795140747,-0.29909522214517026,-0.38120418343186513,-0.39273371144131425,-0.4564436488761544,-0.501960024347029,-0.5918404133983463,-0.6318632123772322,-0.6498846254638435,-0.6757293908966443,-0.6800996800271655,-0.6911214055451737,-0.7005406482315307,-0.7096804482291692
Weighted-mean MD in tract superior thalamic radiation (left),-0.14529599378816396,-0.1417886093964074,-0.1735576978641591,-0.17973708340459654,-0.19284692041203924,-0.21461863963555058,-0.29215702227929624,-0.356619328482053,-0.38578809126735747,-0.44199049144576635,-0.4901792362216986,-0.5607363496026333,-0.6082591300650256,-0.61864031548123,-0.6383873545791736,-0.6472983608687204,-0.6582295647047602,-0.6641326505787889,-0.671295719322037
Weighted-mean MD in tract superior thalamic radiation (right),-0.13514141986963735,-0.14115322225921104,-0.17918043741559636,-0.18446910526292476,-0.18912207851736013,-0.2199162169349626,-0.2919136697786007,-0.35732919994560136,-0.380231582681879,-0.4420955859309011,-0.48571069225210745,-0.5544291383336342,-0.6029017747747194,-0.6126017302183181,-0.6325717573012569,-0.6395520893247286,-0.6487383967486793,-0.6563905709161763,-0.662844471191284
Weighted-mean MD in tract superior longitudinal fasciculus (left),-0.10881656117611765,-0.1353172763300811,-0.16649159672877695,-0.1653441106511889,-0.20228330699284533,-0.20938415175264502,-0.25151612817806546,-0.3276321312701861,-0.3474257750877195,-0.40482313864515823,-0.44069259429419994,-0.5217733663577275,-0.5551399561727048,-0.5705378122117214,-0.5907800363609966,-0.5965087819456606,-0.6060497977098503,-0.6109342374805348,-0.6222684620317313
Weighted-mean MD in tract posterior thalamic radiation (left),-0.09853746999151695,-0.1264623086706098,-0.11813875389299291,-0.12440824510570826,-0.14881485893748772,-0.21696657527838595,-0.23996852278942446,-0.32404694205408757,-0.34938805054731004,-0.3976753565377362,-0.45785341445006694,-0.5132424376724142,-0.5569226931690708,-0.5691014665156846,-0.5829510095430898,-0.5977024192633578,-0.6017692290651054,-0.6139240689585143,-0.6204463347777874
Weighted-mean MD in tract superior longitudinal fasciculus (right),-0.11351580500092244,-0.12990810023124572,-0.17409209933124625,-0.1640672441986683,-0.20115157200261824,-0.2189910542052877,-0.2555604362515216,-0.3292616705038682,-0.35197532904366136,-0.40173474781554164,-0.43686305208867937,-0.5091281068301885,-0.5429031538951987,-0.5587523811499654,-0.5761084417053551,-0.5814099345033271,-0.592384698969057,-0.5992937570373627,-0.6092216691305339
Weighted-mean MD in tract posterior thalamic radiation (right),-0.10626305419275572,-0.12190362206629195,-0.14253214998593416,-0.14152163634336656,-0.15070987780786832,-0.2159533220470097,-0.23958795751529227,-0.3174795439828602,-0.338209856576151,-0.38861122208908516,-0.4417354653439582,-0.5000662409703467,-0.546681106028257,-0.5581578186389858,-0.5742458082787585,-0.585695146536125,-0.5925312008805111,-0.6030368412193965,-0.6072043048379167
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),-0.11611480563824998,-0.15093284922967873,-0.1694684900811842,-0.16506466268837133,-0.21987019988626366,-0.21535275088625627,-0.23578204157090635,-0.32463613705624644,-0.33688971206931695,-0.3758112085205255,-0.4156877715229698,-0.4900011739992294,-0.5165303828097862,-0.5354764335253335,-0.5495111126614564,-0.55496382606825,-0.5665565131206527,-0.5769749308258552,-0.5889242656299972
Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),-0.11423694572007667,-0.1555267092633354,-0.1655092950209891,-0.1828854395330258,-0.2055015957815405,-0.21660386480466393,-0.24646507993900763,-0.32233201262138694,-0.3283525361886419,-0.378152678792141,-0.4073750817148161,-0.487018013068686,-0.5124219746434974,-0.5322673045609326,-0.5475491708955653,-0.5497632049300922,-0.5622250089752344,-0.5722907294935399,-0.584010719262145
Weighted-mean MD in tract inferior longitudinal fasciculus (right),-0.10813471878681051,-0.13287224720261315,-0.15207292270548067,-0.17047480447226449,-0.19483899885115807,-0.20414267983053525,-0.2260334197125913,-0.29176433213792563,-0.3126492956659068,-0.36311332383213013,-0.38547783829977694,-0.4572217483994791,-0.4841000112416613,-0.5040473308725887,-0.5139373730220833,-0.518039284253057,-0.5282623429727965,-0.5368888497608796,-0.5457729399639376
Weighted-mean MD in tract forceps minor,-0.1397078271903166,-0.13013101419598222,-0.1532510477142557,-0.13810838894417532,-0.186532909731424,-0.20354525413920757,-0.24496951322532173,-0.3110395472013665,-0.3157001226275193,-0.35797755891881683,-0.3950178015078661,-0.46107992153331834,-0.4883461434714142,-0.5032382779645481,-0.5178492762961436,-0.5182724329361885,-0.5281605043015473,-0.533229288115583,-0.5430257252770627
Weighted-mean MD in tract inferior longitudinal fasciculus (left),-0.08152969083077809,-0.13659558267596286,-0.15060126206084384,-0.15492300577217785,-0.19495732104385535,-0.19215694553252752,-0.20657304282820987,-0.2866721285643657,-0.31007408616849386,-0.3473525035091458,-0.3776877778601026,-0.454323099541767,-0.47363456012965266,-0.49216879977311656,-0.5046333695985737,-0.5108334521793851,-0.5205099454354317,-0.5295761131657207,-0.5414358785439773
Weighted-mean MD in tract uncinate fasciculus (right),-0.09035378351873322,-0.12047160382044186,-0.1553721489868073,-0.17248633677102404,-0.1913255547999332,-0.19839251833384533,-0.21747948182957777,-0.2711918110269038,-0.28832018049821373,-0.3360390750006855,-0.3424861245410776,-0.4216092699423678,-0.4271336314810846,-0.453520296262099,-0.4594857101700081,-0.46395136771656603,-0.478541632581135,-0.48393472239183216,-0.49639395497918476
Weighted-mean MD in tract uncinate fasciculus (left),-0.0936676823576327,-0.1342313454435566,-0.1279194714864622,-0.13701382410810667,-0.18999312034746843,-0.16791952078077085,-0.18625502717149206,-0.2413522814794196,-0.2827213278368139,-0.30896397994010205,-0.3286507807812821,-0.4163086294804746,-0.40663598177523086,-0.4407551772407578,-0.4511148491297816,-0.45480372143930714,-0.4688817927551128,-0.4676413890933284,-0.4805995260397629
Weighted-mean ISOVF in tract posterior thalamic radiation (left),-0.045313077076633394,-0.06277585876958074,-0.08182442098706572,-0.08377863645895613,-0.0880715640023065,-0.15410055994967412,-0.18839337830968733,-0.2309750269611167,-0.2735718337591102,-0.2898734005264614,-0.35444438096716296,-0.39711031713431033,-0.4204654297916211,-0.4295730373855588,-0.44183255739387406,-0.4497601595667321,-0.45909969303217096,-0.46240068355464975,-0.46505340665450345
Weighted-mean ISOVF in tract anterior thalamic radiation (left),-0.0966351019055121,-0.081360488655244,-0.13699893556898615,-0.1550449356887746,-0.14565766686404402,-0.14563334252128507,-0.2025528407120975,-0.2312201408244876,-0.2619432986303042,-0.28917053324089576,-0.33463239620854923,-0.39406218838581536,-0.4106768507894435,-0.42655262456605136,-0.449628232919148,-0.44417593005720607,-0.4547241743471139,-0.45912786049662485,-0.46385724580240106
Weighted-mean ISOVF in tract superior thalamic radiation (left),-0.0977991994245917,-0.06439792828570423,-0.11006640597551934,-0.15806633841148585,-0.1282827839912347,-0.11606085997835787,-0.18994215024784478,-0.2205862212500209,-0.26502992807239306,-0.2921151462335294,-0.33879968615773975,-0.39871813194713435,-0.4175127285853871,-0.4272992796352947,-0.4511803775603913,-0.44210155140846896,-0.4535708193625277,-0.45263766497148084,-0.4558958716554365
Weighted-mean MD in tract corticospinal tract (right),-0.14063876732205718,-0.10132627694810217,-0.14528603160907183,-0.12836539817037906,-0.1504561380031331,-0.1585949969170659,-0.20753454534397503,-0.2382440503311899,-0.2735900796993501,-0.31651663551978904,-0.33215280253218765,-0.3777462530468535,-0.4145834212905058,-0.41891348014237395,-0.4129099805685821,-0.41779340883486876,-0.42614441882062404,-0.43660730947751025,-0.4423418823660849
Weighted-mean ISOVF in tract anterior thalamic radiation (right),-0.11287626024191173,-0.07513014857207068,-0.11773450609987803,-0.1610220890282305,-0.13825503387003196,-0.14401319777993776,-0.1879913173584321,-0.22590707267370388,-0.25863245771072413,-0.28151554164887665,-0.3228763998110113,-0.38243676814033406,-0.40114256820659056,-0.4145025673126077,-0.4329955027695058,-0.4250041358907367,-0.4353991390964885,-0.43763965155769496,-0.4421877956040119
Weighted-mean ISOVF in tract superior thalamic radiation (right),-0.09968469701151675,-0.059425467812257195,-0.11117277342079217,-0.1652262269360253,-0.1319583673732923,-0.13163895852396304,-0.19633188592781198,-0.22780123913665867,-0.25776339418871996,-0.299741500251879,-0.3333808271903271,-0.3817048979927708,-0.41066128718370265,-0.41494075638047145,-0.43752907122101825,-0.42493103735994486,-0.4347933751581051,-0.43861177665814355,-0.440784644011324
Weighted-mean ISOVF in tract posterior thalamic radiation (right),-0.03327614790003516,-0.054346542935116995,-0.08649786762838801,-0.10586999858611985,-0.08997303398115494,-0.1440219194205852,-0.1792582878538435,-0.2166491235768432,-0.25295437043106167,-0.27272002330960093,-0.33087277664574033,-0.36994227048243566,-0.4000979586956162,-0.4072947734873551,-0.42506223744877664,-0.4283297810851878,-0.4386534967147857,-0.44011653270677414,-0.43981766283545265
Weighted-mean MD in tract corticospinal tract (left),-0.12806548989683356,-0.10987457420430216,-0.1465973162493112,-0.13512331626107066,-0.13076451776558354,-0.13201918238203786,-0.18882972169224707,-0.21899023538234152,-0.24076667030638224,-0.28203576850021356,-0.30556235015010647,-0.3476074799670043,-0.3758046054500231,-0.3876979878504388,-0.38615643032581226,-0.3886035401868305,-0.3956170438677043,-0.40673262992080855,-0.41449052047481544
Weighted-mean ISOVF in tract superior longitudinal fasciculus (left),-0.05556268684322567,-0.04903444710796931,-0.08320964644125808,-0.13685176213459088,-0.1186166210052112,-0.102471439829446,-0.13407463324687754,-0.1751178790568205,-0.21661762112050764,-0.2368620159702822,-0.26945159084669446,-0.3350087599791147,-0.34194747972521056,-0.35142755610384063,-0.3714920780283645,-0.3638435315784356,-0.3765414147260243,-0.3730787877114274,-0.3792172326692239
Weighted-mean MO in tract superior thalamic radiation (right),-0.016423968755943586,-0.04326953782441838,-0.06576787008780284,-0.05598958636187039,-0.026952208191024,-0.11028775404201832,-0.13917595495246252,-0.17371174882482454,-0.1741917914327235,-0.19651578392529576,-0.25305172508369594,-0.2855738703223142,-0.33288959044739014,-0.32526974343389603,-0.3305262185642002,-0.35748588721274194,-0.3608497229150304,-0.3671732216153011,-0.3737420634611313
Weighted-mean MO in tract superior thalamic radiation (left),-0.029983008345120698,-0.0381125138942934,-0.07694864580999927,-0.0559995066828966,-0.0409699892701765,-0.10712232086991647,-0.13894018772459182,-0.17302205382853703,-0.18011423304771187,-0.2029499484956842,-0.25734547598665597,-0.28507773855960244,-0.33595303325039017,-0.325899348801765,-0.3309644956612358,-0.35869057994038955,-0.36256869817964293,-0.36675752386573734,-0.37342259673325556
Weighted-mean ISOVF in tract superior longitudinal fasciculus (right),-0.06413465028643049,-0.03646664754417976,-0.08547745823977816,-0.1243662745389606,-0.11429036146458664,-0.10980793463400423,-0.14779930043974385,-0.17032443912850684,-0.22313939041307052,-0.23692516193658064,-0.27393886020030156,-0.3307834838978204,-0.33681418439833444,-0.3491466198730759,-0.36642523169417907,-0.355156076999835,-0.36947535156075434,-0.3692574721777842,-0.3722335505901736
Weighted-mean MD in tract parahippocampal part of cingulum (left),-0.056790310202185106,-0.10232316229629582,-0.08119751916631002,-0.07307042474243237,-0.058362113843665,-0.11800149520921893,-0.1269685051451202,-0.15091247591890267,-0.19809103171222234,-0.21167562590128036,-0.22867269724555295,-0.2780678434305896,-0.28849008514726193,-0.3177019185553748,-0.31929288894620195,-0.3323542452922324,-0.3368488385242152,-0.3456143846192755,-0.349157924865609
Weighted-mean MD in tract parahippocampal part of cingulum (right),-0.06648040242190639,-0.10420419233702428,-0.0867159959326552,-0.0896461020902883,-0.0831413595468489,-0.11602608340059167,-0.13456971402072537,-0.1570144964777513,-0.19099106804485794,-0.20059818260007375,-0.22767072853819634,-0.27355137139824737,-0.2846471344520462,-0.3031975053842564,-0.31206404945524924,-0.32375049811800144,-0.3244309678713283,-0.3358703474497601,-0.33814420701972003
Weighted-mean MD in tract cingulate gyrus part of cingulum (right),-0.09853208723863281,-0.10698994849157069,-0.12952837662115718,-0.11130472938245665,-0.13655137131399614,-0.1323776117120579,-0.15667147671850304,-0.20707653028127992,-0.18301942281821912,-0.21622621075065607,-0.23044881306943296,-0.2874943269628843,-0.29234103002090145,-0.30499623026587647,-0.3144291386137627,-0.30555740019235356,-0.31808782894533855,-0.32100641552853426,-0.33133735795592395
Weighted-mean MD in tract cingulate gyrus part of cingulum (left),-0.12714290700971226,-0.10995162780447196,-0.1498306719135016,-0.10001928906403122,-0.12723796329642847,-0.13406096395686665,-0.15484847699803791,-0.2014050285044943,-0.18619738976593872,-0.21602411027099933,-0.22438369278541614,-0.2818992126007446,-0.2844824553214092,-0.2977244974655614,-0.30496167562862775,-0.29702450529758123,-0.3083696029263005,-0.3110444889418606,-0.3206269418313585
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left),-0.016617936323383854,-0.04845992902412924,-0.081614163222185,-0.10760493815983573,-0.11663055512101725,-0.0799128429479821,-0.11172520460273444,-0.125633251627519,-0.1974019819000464,-0.17623689110418578,-0.22341679650786184,-0.2849855288801379,-0.2658151201924405,-0.28579521929230695,-0.2959268705198823,-0.2945561262013435,-0.3068497534749661,-0.30362680971286726,-0.3092667468996207
Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),-0.03654804398211947,-0.068853356997792,-0.0631665570517447,-0.06735963486602756,-0.051563782456947545,-0.07891686912628693,-0.13192827288782408,-0.12917884993108117,-0.1758342418581902,-0.17550767272717313,-0.2129356216756405,-0.24788654494488452,-0.2612218109433536,-0.27501569733930875,-0.28938183032847836,-0.2986907601547596,-0.295758340947175,-0.3066095300100682,-0.30483365202104695
Weighted-mean MD in tract middle cerebellar peduncle,-0.04472656605390988,-0.021951297509440134,-0.09152162673880576,-0.06604159772504768,-0.05495475648819796,-0.12235209026505071,-0.1290233208113167,-0.18589815707086457,-0.20560624316815454,-0.21521992956196973,-0.22641079196542777,-0.2546960420295664,-0.26544946684465204,-0.28298599143668335,-0.2877256382429434,-0.2892319956756238,-0.29831962930182554,-0.29995264908179836,-0.30249987027586484
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),-0.03664439144036416,-0.059096870112403437,-0.07199179891036396,-0.13679517908332373,-0.10073348629907626,-0.08361670172114874,-0.11592161360756587,-0.12085208431006728,-0.18997210258240899,-0.1881060119548995,-0.22318271860367417,-0.2803156606827511,-0.2684902740989656,-0.28876442645539596,-0.29901131710107487,-0.29068593289165706,-0.3053143337185763,-0.2992600065566179,-0.3017142429243421
Weighted-mean ISOVF in tract parahippocampal part of cingulum (left),-0.009892379578042542,-0.05628599297530806,-0.03914965728679678,-0.04432551958726414,-0.023874515578498654,-0.07404675108721326,-0.1097795640649311,-0.1069844122198079,-0.17113816788540645,-0.17206174920656853,-0.19962351169104722,-0.2361493513454786,-0.24740843442688473,-0.27364849102574396,-0.279422370016936,-0.2901161377989536,-0.2913367375481268,-0.3001384536754229,-0.2997632908978293
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left),-0.018544450260993273,-0.03844806393920944,-0.10047405136766269,-0.12607775518091743,-0.13164869793369108,-0.1055167960087774,-0.12727574290469523,-0.14254072021568792,-0.19939262717387718,-0.18442216911008671,-0.22703605939380883,-0.2689708015986241,-0.2634485884556541,-0.2775623877427406,-0.2873060283530928,-0.27973817924105004,-0.2955165156298267,-0.2934793680098233,-0.2996117563845306
