label,quantile_0.025,quantile_0.975
Weighted-mean MO in tract inferior longitudinal fasciculus (right),-0.3152785245446968,0.32865300937088004
Weighted-mean OD in tract middle cerebellar peduncle,-0.3686381569101687,0.3783360910235967
Weighted-mean ISOVF in tract acoustic radiation (right),-0.3186981752465197,0.3095910599503209
Weighted-mean OD in tract inferior fronto-occipital fasciculus (left),-0.334045715855098,0.3486259391649546
Weighted-mean ICVF in tract middle cerebellar peduncle,-0.317439952521112,0.3370610514631371
Weighted-mean FA in tract corticospinal tract (left),-0.36205888006882947,0.3937902687837633
Weighted-mean FA in tract corticospinal tract (right),-0.35847995339942396,0.3858115937427649
Weighted-mean OD in tract forceps major,-0.3691502713959691,0.3266962075769911
Weighted-mean FA in tract parahippocampal part of cingulum (right),-0.3921253801811601,0.36901414934234356
Weighted-mean OD in tract inferior longitudinal fasciculus (left),-0.3272692957706716,0.3429446749927862
Weighted-mean FA in tract superior thalamic radiation (right),-0.38178527947540725,0.38287412254421777
Weighted-mean FA in tract superior thalamic radiation (left),-0.37816551317976027,0.38121104483683227
Weighted-mean FA in tract middle cerebellar peduncle,-0.318741510912973,0.3233728674363623
Weighted-mean OD in tract parahippocampal part of cingulum (right),-0.3627060256927796,0.36368411936788086
Weighted-mean FA in tract medial lemniscus (left),-0.3380250878905926,0.3284012487215323
Weighted-mean OD in tract posterior thalamic radiation (left),-0.31423890507670466,0.3438844027169998
Weighted-mean FA in tract medial lemniscus (right),-0.3266308911277015,0.3199769471729297
Weighted-mean ISOVF in tract forceps major,-0.3639545351042761,0.36928897423108387
Weighted-mean MO in tract medial lemniscus (left),-0.33178630933899556,0.3804559942487591
Weighted-mean ICVF in tract medial lemniscus (left),-0.33080212546354315,0.3456537143955212
Weighted-mean MO in tract acoustic radiation (left),-0.2813663654553899,0.2888615976309471
Weighted-mean OD in tract uncinate fasciculus (right),-0.3384854758870614,0.3705976494886576
Weighted-mean MO in tract medial lemniscus (right),-0.35585172820143973,0.3774103398117472
Weighted-mean OD in tract parahippocampal part of cingulum (left),-0.36641504814009584,0.3702961626692599
Weighted-mean FA in tract acoustic radiation (right),-0.3522454153908494,0.36615514549752565
Weighted-mean MO in tract anterior thalamic radiation (left),-0.29264830307276274,0.3251508732455946
Weighted-mean OD in tract medial lemniscus (right),-0.4153912441104645,0.368568721043995
Weighted-mean ICVF in tract medial lemniscus (right),-0.32719451453333626,0.34427754746619704
Weighted-mean MO in tract anterior thalamic radiation (right),-0.3037388791597392,0.3248754498080973
Weighted-mean OD in tract medial lemniscus (left),-0.39466568484354153,0.35480726193898293
Weighted-mean OD in tract uncinate fasciculus (left),-0.34762969316247094,0.36423851634202625
Weighted-mean MD in tract acoustic radiation (left),-0.36823999652181344,0.3280666850655659
Weighted-mean MO in tract parahippocampal part of cingulum (left),-0.2984627866192226,0.3006037027268653
Weighted-mean MO in tract corticospinal tract (right),-0.35053140248658465,0.3525890748004093
Weighted-mean MO in tract superior longitudinal fasciculus (left),-0.29533967558010205,0.29369058540371035
Weighted-mean MO in tract middle cerebellar peduncle,-0.3661950641696296,0.3491191166678983
Weighted-mean MO in tract corticospinal tract (left),-0.3401342146250697,0.37230949999068297
Weighted-mean OD in tract cingulate gyrus part of cingulum (right),-0.3661083281210862,0.3458405016015913
Weighted-mean MD in tract acoustic radiation (right),-0.34681551835924074,0.326385560355118
Weighted-mean MO in tract parahippocampal part of cingulum (right),-0.28805568822236155,0.28572738902098077
Weighted-mean MD in tract forceps major,-0.37601801320108114,0.4032485017365057
Weighted-mean MO in tract superior longitudinal fasciculus (right),-0.2768838010785939,0.27402845086889854
Weighted-mean MO in tract acoustic radiation (right),-0.2926811921284006,0.3038981493744765
Weighted-mean ISOVF in tract forceps minor,-0.32203893628759994,0.3365921887318702
Weighted-mean OD in tract cingulate gyrus part of cingulum (left),-0.3207012014560944,0.3406238107685214
Weighted-mean ISOVF in tract uncinate fasciculus (right),-0.32998109649220436,0.3194674156806424
Weighted-mean ISOVF in tract medial lemniscus (right),-0.360604517920614,0.37640349413292223
Weighted-mean MD in tract medial lemniscus (right),-0.3592473645326988,0.3707664268261426
Weighted-mean ISOVF in tract uncinate fasciculus (left),-0.34361202715573497,0.3211841971804322
Weighted-mean ISOVF in tract corticospinal tract (left),-0.37653891938461753,0.371422375411187
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right),-0.37168358312480887,0.3906712510523188
Weighted-mean ISOVF in tract medial lemniscus (left),-0.3694080366090031,0.3856617460494344
Weighted-mean MD in tract medial lemniscus (left),-0.3608632254293043,0.3806932971783003
