label,quantile_0.025,quantile_0.975
Weighted-mean FA in tract corticospinal tract (left),-0.35904108744303476,0.38418351107284154
Weighted-mean FA in tract corticospinal tract (right),-0.35654391051872186,0.3896145680069774
Weighted-mean ICVF in tract middle cerebellar peduncle,-0.33122622873450885,0.2906147667973669
Weighted-mean OD in tract posterior thalamic radiation (right),-0.3281681861223488,0.31705093078226493
Weighted-mean FA in tract superior thalamic radiation (right),-0.39609441549292285,0.41046437462750834
Weighted-mean OD in tract inferior fronto-occipital fasciculus (right),-0.34884119650738166,0.3470523263656827
Weighted-mean FA in tract superior thalamic radiation (left),-0.38939168024775817,0.40439333284279405
Weighted-mean ICVF in tract medial lemniscus (left),-0.3315639025872467,0.32745006302572144
Weighted-mean OD in tract forceps minor,-0.3486131734511147,0.32786976008003155
Weighted-mean FA in tract middle cerebellar peduncle,-0.33252571998536384,0.3112873217635081
Weighted-mean ICVF in tract medial lemniscus (right),-0.32938774973765106,0.3284320928472789
Weighted-mean OD in tract medial lemniscus (right),-0.3995799725340367,0.36062809673402246
Weighted-mean FA in tract acoustic radiation (right),-0.3887218453765135,0.36181122125782733
Weighted-mean ISOVF in tract forceps major,-0.3657953782245045,0.3668864711929992
Weighted-mean MO in tract parahippocampal part of cingulum (left),-0.276573772692881,0.27989954882772317
Weighted-mean MO in tract anterior thalamic radiation (right),-0.3291388845034609,0.3290792692619525
Weighted-mean MO in tract anterior thalamic radiation (left),-0.31932527962212165,0.3341221115786488
Weighted-mean OD in tract forceps major,-0.34875308112769327,0.3737520194554912
Weighted-mean OD in tract inferior longitudinal fasciculus (right),-0.3480765189088091,0.33035561089385124
Weighted-mean MO in tract acoustic radiation (left),-0.3199055308843353,0.31885674790362056
Weighted-mean OD in tract medial lemniscus (left),-0.3736831879289406,0.34371218291738637
Weighted-mean FA in tract medial lemniscus (left),-0.29982202909052863,0.32663725772137353
Weighted-mean MD in tract acoustic radiation (left),-0.33518908657620883,0.3497067124885732
Weighted-mean OD in tract posterior thalamic radiation (left),-0.32330569866673997,0.3239583058066148
Weighted-mean MO in tract corticospinal tract (right),-0.33426914153117926,0.35279652586067706
Weighted-mean FA in tract medial lemniscus (right),-0.3026901064469146,0.31879150450499005
Weighted-mean MO in tract parahippocampal part of cingulum (right),-0.27132710501736135,0.2727880011384479
Weighted-mean OD in tract parahippocampal part of cingulum (right),-0.355872999094253,0.3514338624502465
Weighted-mean MO in tract superior longitudinal fasciculus (left),-0.33039787295460776,0.30426457941075213
Weighted-mean ISOVF in tract forceps minor,-0.30728550842059327,0.2916039131417046
Weighted-mean OD in tract inferior fronto-occipital fasciculus (left),-0.3507510364251506,0.3324471213826027
Weighted-mean MO in tract corticospinal tract (left),-0.34882247886914647,0.35880992251952004
Weighted-mean MO in tract medial lemniscus (left),-0.3605229664415224,0.3703395794191971
Weighted-mean OD in tract uncinate fasciculus (right),-0.3574459309670015,0.34513357423013813
Weighted-mean OD in tract inferior longitudinal fasciculus (left),-0.34387003823880713,0.31390165081105875
Weighted-mean ISOVF in tract medial lemniscus (right),-0.3607880385594452,0.3225457083825215
Weighted-mean MO in tract superior longitudinal fasciculus (right),-0.289191536263431,0.2660174124451868
Weighted-mean MD in tract acoustic radiation (right),-0.34462252299059615,0.34610027845029134
Weighted-mean MO in tract medial lemniscus (right),-0.3612591399110364,0.38628077240014186
Weighted-mean MD in tract medial lemniscus (right),-0.36440173366717393,0.3261864800929121
Weighted-mean MO in tract acoustic radiation (right),-0.3052470974763965,0.30392176693355544
Weighted-mean OD in tract uncinate fasciculus (left),-0.3505968566211616,0.3480655883835427
Weighted-mean MO in tract middle cerebellar peduncle,-0.38197154797636207,0.3539403860517648
Weighted-mean ISOVF in tract corticospinal tract (left),-0.3739696791774425,0.37033800448713666
Weighted-mean MD in tract forceps major,-0.38048137254730197,0.3794189947450836
Weighted-mean OD in tract parahippocampal part of cingulum (left),-0.32586868323998897,0.34397775526175894
Weighted-mean ISOVF in tract medial lemniscus (left),-0.3640364442116293,0.3366275918700372
Weighted-mean ISOVF in tract corticospinal tract (right),-0.38119513810597877,0.37886667433104493
Weighted-mean MD in tract medial lemniscus (left),-0.382343748373221,0.34503836779466357
Weighted-mean OD in tract cingulate gyrus part of cingulum (left),-0.3371433560376065,0.3303620451500764
Weighted-mean OD in tract cingulate gyrus part of cingulum (right),-0.34911400935480597,0.34039263239940604
Weighted-mean ISOVF in tract uncinate fasciculus (right),-0.31876067340054254,0.3257900246625649
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right),-0.3815773848622705,0.37573380888077473
Weighted-mean ISOVF in tract uncinate fasciculus (left),-0.3219552102544627,0.33963565158274367
Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left),-0.37286052628470207,0.3723298072600737
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),-0.3659728569759455,0.3789540741153855
Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left),-0.3784509280250222,0.3830475974254539
Weighted-mean MD in tract corticospinal tract (left),-0.4145049645154699,0.3598118512272006
Weighted-mean ISOVF in tract middle cerebellar peduncle,-0.35103992226747627,0.33706455057865525
Weighted-mean MD in tract corticospinal tract (right),-0.40455729428690795,0.3603445520038128
Weighted-mean ISOVF in tract superior longitudinal fasciculus (right),-0.37565956437731685,0.3627656280180631
Weighted-mean ISOVF in tract superior longitudinal fasciculus (left),-0.3588902541180293,0.37790520876662403
Weighted-mean MD in tract middle cerebellar peduncle,-0.3454522199492525,0.3539127124590177
Weighted-mean MD in tract cingulate gyrus part of cingulum (left),-0.36895068125756114,0.3613579808504004
Weighted-mean MD in tract cingulate gyrus part of cingulum (right),-0.3691611158562232,0.3569747831687026
Weighted-mean ISOVF in tract superior thalamic radiation (right),-0.37123963747632965,0.3683954173283582
Weighted-mean ISOVF in tract superior thalamic radiation (left),-0.3669624556950721,0.36877421138527733
Weighted-mean ISOVF in tract posterior thalamic radiation (right),-0.36061857640912626,0.35555945473036654
Weighted-mean ISOVF in tract parahippocampal part of cingulum (left),-0.3414827023905991,0.33864817871089087
Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),-0.3391838240068206,0.3605447346581819
Weighted-mean ISOVF in tract anterior thalamic radiation (right),-0.34501007912599574,0.33627213936411876
Weighted-mean ISOVF in tract posterior thalamic radiation (left),-0.3521436080027828,0.3428431695228388
Weighted-mean MD in tract parahippocampal part of cingulum (right),-0.353585889775428,0.34707885895488694
Weighted-mean MO in tract superior thalamic radiation (left),-0.33670812940688466,0.3282541201983744
Weighted-mean MO in tract superior thalamic radiation (right),-0.33156276420376923,0.32236531407498037
Weighted-mean ISOVF in tract anterior thalamic radiation (left),-0.34959076860726035,0.33788063400620355
Weighted-mean MD in tract parahippocampal part of cingulum (left),-0.3545047411410818,0.3487106726770367
Weighted-mean MD in tract forceps minor,-0.36684541766386325,0.3619098565823955
Weighted-mean MD in tract uncinate fasciculus (left),-0.3889848591977621,0.38664323557130437
Weighted-mean MD in tract uncinate fasciculus (right),-0.3678678510072019,0.3921485459558077
Weighted-mean MD in tract inferior longitudinal fasciculus (right),-0.3951552892349575,0.4148612022045887
Weighted-mean MD in tract inferior longitudinal fasciculus (left),-0.38749569614746343,0.4092725639455858
Weighted-mean MD in tract posterior thalamic radiation (right),-0.37955260739538205,0.374022381742354
Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),-0.38968218286138545,0.38890023325065265
Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),-0.39545101097536284,0.39772051628943816
Weighted-mean MD in tract posterior thalamic radiation (left),-0.3805561668102902,0.3772131664558709
Weighted-mean MD in tract superior longitudinal fasciculus (right),-0.38914480973206705,0.39753421795993216
Weighted-mean MD in tract superior longitudinal fasciculus (left),-0.38691538056486113,0.40546315583876213
Weighted-mean MD in tract superior thalamic radiation (right),-0.4185639705069706,0.37974105495882776
Weighted-mean MD in tract superior thalamic radiation (left),-0.38665453916162923,0.3782365622272789
Weighted-mean MD in tract anterior thalamic radiation (right),-0.3796488585933553,0.37287421757317685
Weighted-mean MD in tract anterior thalamic radiation (left),-0.38227110821577015,0.3802093409341418
