subset,sample_size,cca_type,i_bootstrap_repetition,corr_learn,corr_val
all,61,repeated_cv,65,0.1652867384601535,0.3831548535499096
all,61,repeated_cv,17,0.0960371140849791,-0.1686079822165558
all,61,repeated_cv,10,0.1002526595971156,-0.1423943240499346
all,61,repeated_cv,88,0.0621924489611098,0.073003541551365
all,61,repeated_cv,59,0.4290304071700546,-0.2272079052299259
all,61,repeated_cv,25,0.0088315749316469,0.0113696246357812
all,61,repeated_cv,22,0.2436123809930956,-0.0511439705556897
all,61,repeated_cv,81,0.1723300517845517,-0.0595868459879831
all,61,repeated_cv,50,0.018407171814976,0.0327601507708248
all,61,repeated_cv,86,0.0202182206481194,0.1570404498419719
all,61,repeated_cv,57,0.3843668421993402,-0.0251149720145014
all,61,repeated_cv,46,0.2699075450339545,-0.0593983049833518
all,61,repeated_cv,97,0.3013866261697526,0.1186829934646228
all,61,repeated_cv,41,0.0869429466221012,-0.0806767685353914
all,61,repeated_cv,90,0.1652624944213814,0.2773695070255204
all,61,repeated_cv,33,0.0388584612449944,0.1185920494631813
all,61,repeated_cv,48,0.0559076071994899,0.1366951262256045
all,61,repeated_cv,99,0.0015956112351127,-0.0554576448439565
all,61,repeated_cv,34,0.1276618352531005,0.0206622202363178
all,61,repeated_cv,6,0.0861501515513754,0.0594730281750697
all,61,repeated_cv,1,0.0080917084420604,-0.0213615057499523
all,61,repeated_cv,74,0.2393165479356191,-0.0067660646271133
all,61,repeated_cv,8,0.3300536716992264,-0.2095723286845822
all,61,repeated_cv,73,0.0629779526538842,-0.243353510082982
all,61,repeated_cv,87,0.1466300839099279,0.1154276317620413
all,61,repeated_cv,56,0.199672438748213,-0.0859068708446435
all,61,repeated_cv,80,0.3007999266178265,0.2008683852492467
all,61,repeated_cv,51,0.2797526085043451,-0.042944549619744
all,61,repeated_cv,23,0.1015258118248461,-0.177975277417882
all,61,repeated_cv,89,0.2647948386324708,0.1952220171339704
all,61,repeated_cv,58,0.2493916078645734,0.0181914780464607
all,61,repeated_cv,24,0.4108814166214377,-0.2617745436962675
all,61,repeated_cv,11,0.075695337483796,0.099896627427727
all,61,repeated_cv,16,0.0114054792365418,-0.0378901034984875
all,61,repeated_cv,18,0.1081999506468465,0.1086558927319274
all,61,repeated_cv,64,0.1109040810280765,-0.1924196487751183
all,61,repeated_cv,63,0.1450209990379343,0.0895504360874162
all,61,repeated_cv,72,0.2923682266057967,-0.2648627024288268
all,61,repeated_cv,9,0.0292111915466404,-0.2783184022735249
all,61,repeated_cv,75,0.1028479632106349,-0.0963359392086514
all,61,repeated_cv,7,0.0418413742023487,0.0174608001592209
all,61,repeated_cv,49,0.3154560274365214,0.0187981612962154
all,61,repeated_cv,98,0.0804450096542233,-0.0348282717389449
all,61,repeated_cv,35,0.0961494468944035,0.1720082595490999
all,61,repeated_cv,32,0.1557108879996396,0.1719219654069044
all,61,repeated_cv,40,0.0188429203147068,0.039481868756747
all,61,repeated_cv,91,0.051797550080016,-0.0536575094742235
all,61,repeated_cv,47,0.0988426355384652,0.0747274745873741
all,61,repeated_cv,96,0.203093133985633,0.3416332666705912
all,61,repeated_cv,76,0.0889913839582785,0.2040216080317689
all,61,repeated_cv,71,0.0492887461536386,-0.0242887503494854
all,61,repeated_cv,4,0.0092049293382374,0.1555283565591827
all,61,repeated_cv,78,0.2130412650009312,0.0375725148597267
all,61,repeated_cv,3,0.206513215084926,0.0199710797822201
all,61,repeated_cv,31,0.2276975303411132,0.0135252763893283
all,61,repeated_cv,36,0.2162474851001394,-0.1226770006342099
all,61,repeated_cv,44,0.2183647595596165,0.133452193645791
all,61,repeated_cv,95,0.0915432443368576,0.2755560749192619
all,61,repeated_cv,38,0.1777904155842068,-0.0167300389064284
all,61,repeated_cv,43,0.5386679836624331,0.3148000350975382
all,61,repeated_cv,92,0.1016748828319312,-0.0558398999840876
all,61,repeated_cv,83,0.0194228517954069,-0.0838279831286898
all,61,repeated_cv,52,0.1927893955710957,-0.1374713041517525
all,61,repeated_cv,84,0.2767381727296485,0.181216512532252
all,61,repeated_cv,55,0.334804491322568,0.1297594208481851
all,61,repeated_cv,29,0.1719978234532204,-0.0823077490770243
all,61,repeated_cv,100,0.1249686198523469,-0.2055573432299626
all,61,repeated_cv,27,0.0153474080853097,-0.0761575348714936
all,61,repeated_cv,20,0.0384824736389167,0.1004946452690399
all,61,repeated_cv,15,0.1947823292595887,0.0172640161356634
all,61,repeated_cv,69,0.3615357653438789,0.3908889610241841
all,61,repeated_cv,12,0.0609539142128667,0.1264593282664885
all,61,repeated_cv,60,0.0530463044252965,-0.0963650715727335
all,61,repeated_cv,67,0.025600778018497,-0.068802831248161
all,61,repeated_cv,42,0.182341365956413,0.3775993288792141
all,61,repeated_cv,93,0.3063231120190115,0.0194041902986195
all,61,repeated_cv,45,0.2484956361750729,0.162686888319101
all,61,repeated_cv,94,0.2060650851658159,-0.1517435833830782
all,61,repeated_cv,39,0.0346629883010063,0.1746149722214163
all,61,repeated_cv,37,0.0718342932325817,0.1808205746151037
all,61,repeated_cv,30,0.3364830993781158,0.0405364977223539
all,61,repeated_cv,2,0.1639605494134988,-0.2386764392814879
all,61,repeated_cv,79,0.0768979102835527,0.0719936617328509
all,61,repeated_cv,5,0.1248527097655338,0.2284471411479938
all,61,repeated_cv,70,0.3624003977817134,0.0224536007645257
all,61,repeated_cv,77,0.1155472448258143,0.0701328036821364
all,61,repeated_cv,66,0.2210662877317276,0.1427832696291833
all,61,repeated_cv,61,0.2914253122028862,0.0784749620028748
all,61,repeated_cv,13,0.2162930533124281,-0.1068203570616531
all,61,repeated_cv,14,0.1403554581106805,0.0324825684633027
all,61,repeated_cv,68,0.1497108093161112,0.0260274519880074
all,61,repeated_cv,21,0.1272508734072652,0.0772894669872659
all,61,repeated_cv,26,0.3775274930494188,-0.1199767692648083
all,61,repeated_cv,85,0.1314637331113592,-0.1752074735488287
all,61,repeated_cv,54,0.0278491901209017,-0.1317064336472269
all,61,repeated_cv,28,0.0795864382196589,-0.1283458414013709
all,61,repeated_cv,82,0.114953559695589,-0.0148401590191677
all,61,repeated_cv,53,0.1683269630660304,0.1164685332626578
all,75,repeated_cv,1,0.1604135942423052,-0.0387240077414619
all,75,repeated_cv,2,0.0402406855804127,0.1728127568931958
all,75,repeated_cv,3,0.0115100130280845,-0.1361401608673524
all,75,repeated_cv,4,0.1302560084895039,-0.1397986015967522
all,75,repeated_cv,5,0.0122237446202519,-0.030689294245594
all,75,repeated_cv,6,0.0189207927239193,0.0213486744365942
all,75,repeated_cv,7,0.0563621214084048,0.1692934483855018
all,75,repeated_cv,8,0.201420276207195,0.2104407084364536
all,75,repeated_cv,9,0.0855095416449163,-0.0431959724268919
all,75,repeated_cv,10,0.1033553256870136,-0.084818507980105
all,75,repeated_cv,11,0.1320920945455046,-0.1366961723968717
all,75,repeated_cv,12,0.0100231103667991,0.0089788462331967
all,75,repeated_cv,13,0.0974511497280121,0.1119274149260158
all,75,repeated_cv,14,0.103614081537009,0.1638813407469448
all,75,repeated_cv,15,0.0696979731216391,0.0846553594559873
all,75,repeated_cv,16,0.0163098342202534,-0.10238966513252
all,75,repeated_cv,17,0.0452293775549677,-0.200176977706741
all,75,repeated_cv,18,0.0308137814326854,-0.035110047619649
all,75,repeated_cv,19,0.0359812368774656,0.0124952592143174
all,75,repeated_cv,20,0.0659673287568192,0.0168542632529762
all,75,repeated_cv,21,0.229211112436819,-0.1513186597572013
all,75,repeated_cv,22,0.0279888450639087,0.0233339442147197
all,75,repeated_cv,23,0.1167435130735534,-0.0449898432362518
all,75,repeated_cv,24,0.1948900952621207,0.0441166626894083
all,75,repeated_cv,25,0.272435189848037,-0.0537096368219968
all,75,repeated_cv,26,0.0061510279518386,0.0215677414899468
all,75,repeated_cv,27,0.0226823792699824,0.1402533451724359
all,75,repeated_cv,28,0.0481844929128336,0.0088538371554836
all,75,repeated_cv,29,0.1665549567393893,-0.0554937777659101
all,75,repeated_cv,30,0.022874469378306,-0.026578720311754
all,75,repeated_cv,31,0.0354654002250599,-0.0279430090309174
all,75,repeated_cv,32,0.1297504232814184,0.3952748442346077
all,75,repeated_cv,33,0.0243134352965177,0.0040880932350437
all,75,repeated_cv,34,0.0239332786020757,0.1159616328112362
all,75,repeated_cv,35,0.0549528874483233,-0.0923675084702864
all,75,repeated_cv,36,0.0170875796912961,-0.0416888758627722
all,75,repeated_cv,37,0.0720549442421425,0.0102303537073507
all,75,repeated_cv,38,0.1157717233483406,0.0427442471302415
all,75,repeated_cv,39,0.0663779559322017,-0.0145269742947493
all,75,repeated_cv,40,0.0587193916979996,-0.0641643524824457
all,75,repeated_cv,41,0.1426348414322387,-0.0425562084260945
all,75,repeated_cv,42,0.1552722557782972,0.2373091521065351
all,75,repeated_cv,43,0.0663649215301656,0.0154075055941353
all,75,repeated_cv,44,0.0417689031883383,-0.1512596493314459
all,75,repeated_cv,45,0.2621976416909055,0.1475609984996477
all,75,repeated_cv,46,0.022149207983632,-0.0481921757579248
all,75,repeated_cv,47,0.1244688019501996,-0.0240254020407963
all,75,repeated_cv,48,0.1266932008760981,-0.0374171145373783
all,75,repeated_cv,49,0.0195418983135911,0.060893800349014
all,75,repeated_cv,50,0.2004372477255014,-0.037529175864079
all,75,repeated_cv,51,0.0341488702493231,0.0371911193394667
all,75,repeated_cv,52,0.2423525290442827,-0.0073744219245484
all,75,repeated_cv,53,0.1465891867043605,0.0553137988512528
all,75,repeated_cv,54,0.0365801256822451,0.0019231399194808
all,75,repeated_cv,55,0.0873729572761695,0.1563782889342925
all,75,repeated_cv,56,0.1492542598892989,0.0810057251364163
all,75,repeated_cv,57,0.1112692004229437,0.1509474874265489
all,75,repeated_cv,58,0.0246568427970512,0.0557369773397657
all,75,repeated_cv,59,0.1187598549474717,-0.0061916445982102
all,75,repeated_cv,60,0.1183980239545368,-0.1341005883342223
all,75,repeated_cv,61,0.0046096610524766,-0.0709688874294778
all,75,repeated_cv,62,0.0677430097329007,0.0980663812454563
all,75,repeated_cv,63,0.0575841231018263,0.1237003472714257
all,75,repeated_cv,64,0.1501655716280239,0.0117570445553834
all,75,repeated_cv,65,0.0442983367226965,0.2375452913924221
all,75,repeated_cv,66,0.0505125294456352,-0.0337162582826715
all,75,repeated_cv,67,0.0375330135057471,-0.1188470974479836
all,75,repeated_cv,68,0.0534869771306546,-0.2934287828255517
all,75,repeated_cv,69,0.1485646055710552,0.1202382380085018
all,75,repeated_cv,70,0.0751385791800753,0.1213551578300777
all,75,repeated_cv,71,0.1587855086303899,0.0207981569314383
all,75,repeated_cv,72,0.0566181949639106,0.039975437869084
all,75,repeated_cv,73,0.1320862233314654,-0.3302417931760575
all,75,repeated_cv,74,0.4093493553030418,0.0166356415574837
all,75,repeated_cv,75,0.0438148045645354,0.0618542475666621
all,75,repeated_cv,76,0.0037826690450142,-0.0016038273936406
all,75,repeated_cv,77,0.1212579212757687,0.0870624879927687
all,75,repeated_cv,78,0.031801503173335,0.0616136922429175
all,75,repeated_cv,79,0.0901681315337687,0.1441381380258071
all,75,repeated_cv,80,0.1657437583669108,-0.0890030763382572
all,75,repeated_cv,81,0.0592871091258611,-0.0601257901117531
all,75,repeated_cv,82,0.1471226054287759,-0.2118238185836789
all,75,repeated_cv,83,0.0315437544712224,-0.1636824705586784
all,75,repeated_cv,84,0.2626609206983046,0.0386145741193901
all,75,repeated_cv,85,0.0090321636086676,-0.0267112233880111
all,75,repeated_cv,86,0.1164276797343313,-0.4389253530920834
all,75,repeated_cv,87,0.0022224880087994,0.0702339959694398
all,75,repeated_cv,88,0.1822616263011243,-0.0630590315781107
all,75,repeated_cv,89,0.0781765272677712,-0.1848903114692784
all,75,repeated_cv,90,0.064612185802686,-0.0366783496377927
all,75,repeated_cv,91,0.1439856758149549,-0.0305628014279109
all,75,repeated_cv,92,0.1020398139709113,-0.19932362585797
all,75,repeated_cv,93,0.2448030809242081,0.0554399399069793
all,75,repeated_cv,94,0.0576648731893267,-0.1310294104029994
all,75,repeated_cv,95,0.0099235709862952,-0.0167203219647665
all,75,repeated_cv,96,0.2085716175768238,0.0198460069901553
all,75,repeated_cv,97,0.0769842646805922,0.0308517320828356
all,75,repeated_cv,98,0.0673615992073919,-0.0539752172364305
all,75,repeated_cv,99,0.0698358803873415,0.0048806348902356
all,75,repeated_cv,100,0.1188818220046608,-0.1458281207735074
all,93,repeated_cv,88,0.1805744476942299,0.2424530797243964
all,93,repeated_cv,59,0.0298191135987602,0.2857625454107195
all,93,repeated_cv,25,0.0790700118244709,-0.0834447103277979
all,93,repeated_cv,22,0.0091463414616941,0.1881695072177029
all,93,repeated_cv,81,0.120875535359577,0.0239842324078833
all,93,repeated_cv,50,0.1322749264962903,0.0971522936812825
all,93,repeated_cv,86,0.0748279942076077,0.1047166310740306
all,93,repeated_cv,57,0.1663328264280528,-0.0296000013402145
all,93,repeated_cv,62,0.0698119453567505,0.0141726720431745
all,93,repeated_cv,19,0.1049699791318217,0.0131507946942068
all,93,repeated_cv,65,0.1501490981285074,-0.0475854624919619
all,93,repeated_cv,17,0.0071576712233676,-0.0064218425904176
all,93,repeated_cv,10,0.1152455611608322,-0.0064481427558952
all,93,repeated_cv,74,0.0074097096691958,-0.019935287112329
all,93,repeated_cv,5,0.1001372082667835,-0.1498686627146225
all,93,repeated_cv,73,0.0039885245193598,0.1305685087876673
all,93,repeated_cv,2,0.0373896067319876,-0.0926428160923453
all,93,repeated_cv,46,0.0047547976634383,0.0553540844148428
all,93,repeated_cv,97,0.0612247705767402,0.0212508540093537
all,93,repeated_cv,41,0.0711641185387002,-0.2365094098248268
all,93,repeated_cv,90,0.0296646572414496,0.1271156909725652
all,93,repeated_cv,33,0.0870660663108817,0.0659430262618356
all,93,repeated_cv,48,0.0610439709385755,0.0677820662965484
all,93,repeated_cv,99,0.0572651857123913,-0.092566457699636
all,93,repeated_cv,34,0.0130974496779121,-0.0388390953509893
all,93,repeated_cv,11,0.1535600391016252,0.2455510747807167
all,93,repeated_cv,16,0.1380588437921619,0.0805666282078998
all,93,repeated_cv,18,0.0270554798422155,0.0087626946566239
all,93,repeated_cv,64,0.0392434892416366,0.0385893970871118
all,93,repeated_cv,63,0.210174668956097,0.0092686895786044
all,93,repeated_cv,87,0.1281166681529502,-0.1126723596411353
all,93,repeated_cv,56,0.085197759423881,-0.0159529363203086
all,93,repeated_cv,80,0.1514638828760892,-0.0949308759945259
all,93,repeated_cv,51,0.0160608411470127,-0.0821176995397545
all,93,repeated_cv,23,0.0295275068884453,0.0730752939216436
all,93,repeated_cv,89,0.2159394282879541,-0.0753729506820644
all,93,repeated_cv,58,0.1004181886705335,-0.1360421353479732
all,93,repeated_cv,24,0.0373276293415749,0.0795427253624548
all,93,repeated_cv,49,0.0070155888904914,-0.0755971574331475
all,93,repeated_cv,98,0.0393160071852916,0.1219746206946661
all,93,repeated_cv,35,0.023327212402167,0.3199824996485343
all,93,repeated_cv,32,0.1168790555179206,-0.1405537603351216
all,93,repeated_cv,40,0.112714807063873,-0.0031828885907252
all,93,repeated_cv,91,0.2012702364101066,0.1012729055465855
all,93,repeated_cv,100,0.0406822635390449,0.0277660518055367
all,93,repeated_cv,47,0.0112589508001315,0.0805611885072232
all,93,repeated_cv,96,0.0353386472201745,0.0973880709721145
all,93,repeated_cv,3,0.1242404615543183,0.002124689431839
all,93,repeated_cv,72,0.0312064844283674,0.1275393725995681
all,93,repeated_cv,4,0.1003772233443915,0.2007116269602089
all,93,repeated_cv,75,0.0557685688779319,-0.0338297796319877
all,93,repeated_cv,31,0.0491882584416285,-0.0078087841591378
all,93,repeated_cv,36,0.1753926508084129,0.0208828945343519
all,93,repeated_cv,44,0.1236563128823116,-0.0563592209539245
all,93,repeated_cv,95,0.0571248714302099,0.0991235591175607
all,93,repeated_cv,38,0.0703763798111545,0.2039600928701314
all,93,repeated_cv,43,0.2060599266860385,0.2101964229295713
all,93,repeated_cv,92,0.0343482637875991,-0.0051716311662396
all,93,repeated_cv,76,0.0500640843224352,0.0982017091246386
all,93,repeated_cv,7,0.1041709087764792,0.0044528783794252
all,93,repeated_cv,71,0.070016057608867,-0.0977025344754464
all,93,repeated_cv,9,0.1649046652737775,0.0043078576510793
all,93,repeated_cv,78,0.0021984598607698,0.1150904317223919
all,93,repeated_cv,15,0.0176202083745919,0.0094934834858139
all,93,repeated_cv,69,0.0288963112867952,-0.0304249060035326
all,93,repeated_cv,12,0.0649665871407512,0.0724215653261635
all,93,repeated_cv,60,0.0799719175076427,-0.0365452363819953
all,93,repeated_cv,67,0.1338025691747206,0.1154182056878864
all,93,repeated_cv,83,0.1237477017190719,0.0863149264548035
all,93,repeated_cv,52,0.0060790475991109,0.0174955140183373
all,93,repeated_cv,84,0.0581501151211325,-0.0602748166658368
all,93,repeated_cv,55,0.09062591586577,0.107832605952034
all,93,repeated_cv,29,0.0381898679382164,-0.0688725043822744
all,93,repeated_cv,27,0.0269473343884473,-0.0217403940550937
all,93,repeated_cv,20,0.0872438548294748,0.2148034261214644
all,93,repeated_cv,79,0.1155684986326299,0.0113259239611227
all,93,repeated_cv,8,0.0686233595899925,0.0256739836432664
all,93,repeated_cv,1,0.058355734899679,-0.0556061305022383
all,93,repeated_cv,70,0.0425400276202807,-0.0491747580937425
all,93,repeated_cv,6,0.0049480105973915,-0.0216687782106632
all,93,repeated_cv,77,0.1814113332855209,-0.0942973212087876
all,93,repeated_cv,42,0.2706259335790373,0.08036695360465
all,93,repeated_cv,93,0.0315585890177492,-0.0057135995392676
all,93,repeated_cv,45,0.0442752032955233,0.0653094166577314
all,93,repeated_cv,94,0.1707583766985205,0.0094213658576639
all,93,repeated_cv,39,0.0421490197229821,0.1450127180389628
all,93,repeated_cv,37,0.0223178530191796,0.0896965313237658
all,93,repeated_cv,30,0.0583121024959156,-0.0419733020828627
all,93,repeated_cv,21,0.0883666438793984,-0.0525424207958282
all,93,repeated_cv,26,0.2067848653244736,0.0251347366613609
all,93,repeated_cv,85,0.0913707401497072,-0.0775803418766702
all,93,repeated_cv,54,0.0139237459996215,-0.1046050839549692
all,93,repeated_cv,28,0.1573059302226327,0.1566401610680181
all,93,repeated_cv,82,0.0632523573416081,0.2220897072687013
all,93,repeated_cv,53,0.0435819864764355,-0.2020158490149954
all,93,repeated_cv,66,0.1464056253863599,0.0385366851871757
all,93,repeated_cv,61,0.073040714959361,0.0114864277260244
all,93,repeated_cv,13,0.0690823397528876,-0.0460051401766852
all,93,repeated_cv,14,0.0283320613561535,-0.1643925067257612
all,93,repeated_cv,68,0.0139240654885318,-0.1344808331933533
all,114,repeated_cv,17,0.8656974726027777,-0.0090992613345912
all,114,repeated_cv,10,0.866404723151412,0.0183442273637655
all,114,repeated_cv,62,0.840016660564157,-0.2091567800882541
all,114,repeated_cv,19,0.6723078998344176,0.1492495084477343
all,114,repeated_cv,65,0.6420588635084123,-0.0204797390635248
all,114,repeated_cv,50,0.6798850318766623,-0.0954270119180178
all,114,repeated_cv,81,0.7316906878776357,0.1195016627431375
all,114,repeated_cv,57,0.8759822465757394,-0.2398862608756902
all,114,repeated_cv,86,0.7206755485986718,0.0957821973893109
all,114,repeated_cv,59,0.8230866212022736,-0.0008476954448164
all,114,repeated_cv,88,0.7228883789258931,0.0695115796386969
all,114,repeated_cv,25,0.7437142748648755,0.1418089193992675
all,114,repeated_cv,2,0.6481107697564168,0.3302402237648247
all,114,repeated_cv,22,0.7689083198359508,-0.0305929154779873
all,114,repeated_cv,5,0.5900816539421121,0.0180053476652388
all,114,repeated_cv,33,0.7964048930789966,-0.0747594271467709
all,114,repeated_cv,99,0.8638000098392282,-0.0510066336256905
all,114,repeated_cv,48,0.8363068889698724,-0.1069156685199391
all,114,repeated_cv,34,0.8289129226313321,0.3039935763690975
all,114,repeated_cv,97,0.7906738347893323,0.0061282298268225
all,114,repeated_cv,46,0.6748423907886631,0.061624309694291
all,114,repeated_cv,90,0.861694553423316,-0.027210475621183
all,114,repeated_cv,41,0.6249215015262515,0.0193242888804314
all,114,repeated_cv,74,0.7106823581350035,-0.1114568835945329
all,114,repeated_cv,73,0.6187015582865629,0.1378643950164577
all,114,repeated_cv,23,0.7218858705797446,-0.1175478281164041
all,114,repeated_cv,4,0.7536810041014035,-0.0225991137214611
all,114,repeated_cv,58,0.7632399337625022,0.106461032318355
all,114,repeated_cv,89,0.7597587009072129,-0.0001350434115219
all,114,repeated_cv,24,0.8147033243522008,0.0887720593407492
all,114,repeated_cv,3,0.7575537231340166,0.0080627031308448
all,114,repeated_cv,56,0.8421775435312249,0.0161210401425015
all,114,repeated_cv,87,0.7650329328687775,0.0931513339946219
all,114,repeated_cv,51,0.8436529549716447,0.2344549699723017
all,114,repeated_cv,80,0.919410332898019,0.1805864837926121
all,114,repeated_cv,18,0.7357444995830786,-0.1421739921517952
all,114,repeated_cv,64,0.8380538441425127,-0.0534214007715367
all,114,repeated_cv,63,0.6218995493363648,-0.170376423949365
all,114,repeated_cv,11,0.832822389732107,0.0511290670014696
all,114,repeated_cv,100,0.8497169686371575,-0.0164368225429203
all,114,repeated_cv,16,0.789699052883019,0.0507403048203602
all,114,repeated_cv,72,0.8262588444871044,-0.093540045719717
all,114,repeated_cv,75,0.8099261758239007,0.1351572422555931
all,114,repeated_cv,91,0.7715860811848989,-0.0132207362710699
all,114,repeated_cv,40,0.6980369668330373,0.0465124779519388
