i_bootstrap_repetition,label,loading
0,Weighted-mean FA in tract acoustic radiation (left),0.0629050258721882
1,Weighted-mean FA in tract acoustic radiation (left),0.0505035427701216
2,Weighted-mean FA in tract acoustic radiation (left),0.0057561368075377
3,Weighted-mean FA in tract acoustic radiation (left),0.086254510319446
4,Weighted-mean FA in tract acoustic radiation (left),0.0534931057038597
5,Weighted-mean FA in tract acoustic radiation (left),0.0542444525214493
6,Weighted-mean FA in tract acoustic radiation (left),0.0765616555214587
7,Weighted-mean FA in tract acoustic radiation (left),0.0687085831494527
8,Weighted-mean FA in tract acoustic radiation (left),0.0637134966927002
9,Weighted-mean FA in tract acoustic radiation (left),0.1255431139821521
10,Weighted-mean FA in tract acoustic radiation (left),0.0406543337983997
11,Weighted-mean FA in tract acoustic radiation (left),0.1362131427397732
12,Weighted-mean FA in tract acoustic radiation (left),0.1506829085585393
13,Weighted-mean FA in tract acoustic radiation (left),0.1036614349666958
14,Weighted-mean FA in tract acoustic radiation (left),0.1101834153730622
15,Weighted-mean FA in tract acoustic radiation (left),0.0605353254574823
16,Weighted-mean FA in tract acoustic radiation (left),0.1547550989131531
17,Weighted-mean FA in tract acoustic radiation (left),0.0813289137282368
18,Weighted-mean FA in tract acoustic radiation (left),0.1657742274235719
19,Weighted-mean FA in tract acoustic radiation (left),0.0880807354156644
20,Weighted-mean FA in tract acoustic radiation (left),0.1079142872586208
21,Weighted-mean FA in tract acoustic radiation (left),0.0305692939769994
22,Weighted-mean FA in tract acoustic radiation (left),0.1675997443777106
23,Weighted-mean FA in tract acoustic radiation (left),0.1699388558400266
24,Weighted-mean FA in tract acoustic radiation (left),0.1372004835942455
25,Weighted-mean FA in tract acoustic radiation (left),0.1033456911954404
26,Weighted-mean FA in tract acoustic radiation (left),0.1338374506578181
27,Weighted-mean FA in tract acoustic radiation (left),0.0438630574484729
28,Weighted-mean FA in tract acoustic radiation (left),0.0396619221527017
29,Weighted-mean FA in tract acoustic radiation (left),0.1101544184077244
30,Weighted-mean FA in tract acoustic radiation (left),0.0484063032281183
31,Weighted-mean FA in tract acoustic radiation (left),0.0383903878928502
32,Weighted-mean FA in tract acoustic radiation (left),0.1284794436202891
33,Weighted-mean FA in tract acoustic radiation (left),0.0886295228009303
34,Weighted-mean FA in tract acoustic radiation (left),0.0313839278993875
35,Weighted-mean FA in tract acoustic radiation (left),0.0439999663886929
36,Weighted-mean FA in tract acoustic radiation (left),0.0876009403680262
37,Weighted-mean FA in tract acoustic radiation (left),0.0695803704837514
38,Weighted-mean FA in tract acoustic radiation (left),0.0898778672434771
39,Weighted-mean FA in tract acoustic radiation (left),0.0443827121768647
40,Weighted-mean FA in tract acoustic radiation (left),0.0297704918477207
41,Weighted-mean FA in tract acoustic radiation (left),0.0376378810839345
42,Weighted-mean FA in tract acoustic radiation (left),0.0958168454230426
43,Weighted-mean FA in tract acoustic radiation (left),0.0849919108433779
44,Weighted-mean FA in tract acoustic radiation (left),0.0949911610165927
45,Weighted-mean FA in tract acoustic radiation (left),-0.0005963536763359
46,Weighted-mean FA in tract acoustic radiation (left),0.049019913282978
47,Weighted-mean FA in tract acoustic radiation (left),0.095847988042789
48,Weighted-mean FA in tract acoustic radiation (left),0.1382547355661438
49,Weighted-mean FA in tract acoustic radiation (left),0.0379369880376188
50,Weighted-mean FA in tract acoustic radiation (left),0.1380704917392122
51,Weighted-mean FA in tract acoustic radiation (left),0.1031946340354122
52,Weighted-mean FA in tract acoustic radiation (left),0.0992071527155442
53,Weighted-mean FA in tract acoustic radiation (left),0.1434425102096609
54,Weighted-mean FA in tract acoustic radiation (left),0.1135390436318786
55,Weighted-mean FA in tract acoustic radiation (left),0.140967122776585
56,Weighted-mean FA in tract acoustic radiation (left),0.0818846574203422
57,Weighted-mean FA in tract acoustic radiation (left),0.0865904266627968
58,Weighted-mean FA in tract acoustic radiation (left),0.0772095717100673
59,Weighted-mean FA in tract acoustic radiation (left),0.0465364012123996
60,Weighted-mean FA in tract acoustic radiation (left),0.0565803130282126
61,Weighted-mean FA in tract acoustic radiation (left),0.0720965753859908
62,Weighted-mean FA in tract acoustic radiation (left),0.0929749004749612
63,Weighted-mean FA in tract acoustic radiation (left),0.1534786051139908
64,Weighted-mean FA in tract acoustic radiation (left),0.1026409561162667
65,Weighted-mean FA in tract acoustic radiation (left),0.1010794398299642
66,Weighted-mean FA in tract acoustic radiation (left),0.0243015619029394
67,Weighted-mean FA in tract acoustic radiation (left),0.1095844418302114
68,Weighted-mean FA in tract acoustic radiation (left),0.1040010286108795
69,Weighted-mean FA in tract acoustic radiation (left),0.0818592903322516
70,Weighted-mean FA in tract acoustic radiation (left),0.0685345094109501
71,Weighted-mean FA in tract acoustic radiation (left),0.0557711058330999
72,Weighted-mean FA in tract acoustic radiation (left),0.0919854769173123
73,Weighted-mean FA in tract acoustic radiation (left),0.1258522801723908
74,Weighted-mean FA in tract acoustic radiation (left),0.1253407593462356
75,Weighted-mean FA in tract acoustic radiation (left),0.0476076925912011
76,Weighted-mean FA in tract acoustic radiation (left),0.09807431260858
77,Weighted-mean FA in tract acoustic radiation (left),0.1226215151601102
78,Weighted-mean FA in tract acoustic radiation (left),0.1470273277690955
79,Weighted-mean FA in tract acoustic radiation (left),0.1661812217434708
80,Weighted-mean FA in tract acoustic radiation (left),0.1183850755680607
81,Weighted-mean FA in tract acoustic radiation (left),0.1376770411867201
82,Weighted-mean FA in tract acoustic radiation (left),0.1347991321357088
83,Weighted-mean FA in tract acoustic radiation (left),0.0522247164157223
84,Weighted-mean FA in tract acoustic radiation (left),0.0866062110464523
85,Weighted-mean FA in tract acoustic radiation (left),0.0638391765204003
86,Weighted-mean FA in tract acoustic radiation (left),0.0696783439911551
87,Weighted-mean FA in tract acoustic radiation (left),0.0915301031101932
88,Weighted-mean FA in tract acoustic radiation (left),0.1117404645043751
89,Weighted-mean FA in tract acoustic radiation (left),0.1056653131778376
90,Weighted-mean FA in tract acoustic radiation (left),0.10955633438981
91,Weighted-mean FA in tract acoustic radiation (left),0.0647024499552553
92,Weighted-mean FA in tract acoustic radiation (left),0.1340547393606523
93,Weighted-mean FA in tract acoustic radiation (left),0.0158353641039072
94,Weighted-mean FA in tract acoustic radiation (left),0.0681195332425723
95,Weighted-mean FA in tract acoustic radiation (left),0.0939325003161973
96,Weighted-mean FA in tract acoustic radiation (left),0.0544729899073097
97,Weighted-mean FA in tract acoustic radiation (left),0.1504630380183486
98,Weighted-mean FA in tract acoustic radiation (left),0.0429061109246371
99,Weighted-mean FA in tract acoustic radiation (left),0.1103877094964018
0,Weighted-mean FA in tract acoustic radiation (right),-0.0519064461471333
1,Weighted-mean FA in tract acoustic radiation (right),0.0611205857015318
2,Weighted-mean FA in tract acoustic radiation (right),-0.0875766538033669
3,Weighted-mean FA in tract acoustic radiation (right),-0.0733964126467592
4,Weighted-mean FA in tract acoustic radiation (right),-0.0372514783278725
5,Weighted-mean FA in tract acoustic radiation (right),0.0757996838334603
6,Weighted-mean FA in tract acoustic radiation (right),0.043186571357608
7,Weighted-mean FA in tract acoustic radiation (right),0.013565323586624
8,Weighted-mean FA in tract acoustic radiation (right),-0.0180419490861125
9,Weighted-mean FA in tract acoustic radiation (right),0.0296329622410291
10,Weighted-mean FA in tract acoustic radiation (right),-0.069819391029405
