i_bootstrap_repetition,label,loading
0,[Numeric memory] Maximum digits remembered correctly,0.2086307518733814
1,[Numeric memory] Maximum digits remembered correctly,0.2066876715136338
2,[Numeric memory] Maximum digits remembered correctly,0.2158085937834075
3,[Numeric memory] Maximum digits remembered correctly,0.2353479040665655
4,[Numeric memory] Maximum digits remembered correctly,0.1963056708512664
5,[Numeric memory] Maximum digits remembered correctly,0.2280656452813316
6,[Numeric memory] Maximum digits remembered correctly,0.226912548225455
7,[Numeric memory] Maximum digits remembered correctly,0.2411993104103556
8,[Numeric memory] Maximum digits remembered correctly,0.2387190236472238
9,[Numeric memory] Maximum digits remembered correctly,0.2203827483015919
10,[Numeric memory] Maximum digits remembered correctly,0.2056189554474435
11,[Numeric memory] Maximum digits remembered correctly,0.2185169361069027
12,[Numeric memory] Maximum digits remembered correctly,0.214157175932763
13,[Numeric memory] Maximum digits remembered correctly,0.22155594917406
14,[Numeric memory] Maximum digits remembered correctly,0.24012042408112
15,[Numeric memory] Maximum digits remembered correctly,0.2297269945135249
16,[Numeric memory] Maximum digits remembered correctly,0.2367129471696751
17,[Numeric memory] Maximum digits remembered correctly,0.2191733014504976
18,[Numeric memory] Maximum digits remembered correctly,0.2052638195538452
19,[Numeric memory] Maximum digits remembered correctly,0.2463364743506288
20,[Numeric memory] Maximum digits remembered correctly,0.2287955695211294
21,[Numeric memory] Maximum digits remembered correctly,0.2445221710670554
22,[Numeric memory] Maximum digits remembered correctly,0.2398007278443758
23,[Numeric memory] Maximum digits remembered correctly,0.2336114025463304
24,[Numeric memory] Maximum digits remembered correctly,0.2403892434500813
25,[Numeric memory] Maximum digits remembered correctly,0.2438679791603949
26,[Numeric memory] Maximum digits remembered correctly,0.231110445683296
27,[Numeric memory] Maximum digits remembered correctly,0.2206668384829322
28,[Numeric memory] Maximum digits remembered correctly,0.2405389032995507
29,[Numeric memory] Maximum digits remembered correctly,0.2160783335957835
30,[Numeric memory] Maximum digits remembered correctly,0.2345015984164029
31,[Numeric memory] Maximum digits remembered correctly,0.2168884774508882
32,[Numeric memory] Maximum digits remembered correctly,0.1941464318874697
33,[Numeric memory] Maximum digits remembered correctly,0.2234964493438122
34,[Numeric memory] Maximum digits remembered correctly,0.2190756200911639
35,[Numeric memory] Maximum digits remembered correctly,0.2250317945977445
