label,50,61,75,93,114,140,173,213,262,322,396,487,599,737,907,1116,1372,1688,2077,2555,3142,3865
[Trail making] Interval between previous point and current one in alphanumeric path (trail #2) (mean25),0.20593568519237923,0.22053334401859193,0.23661296032889825,0.2639877567132242,0.26517338396788925,0.25082193226594557,0.24640756868244004,0.2993581997166773,0.27928993960093995,0.2151488173218913,0.22622569138958507,0.16019294005481366,0.11345069686908756,0.09359738094197974,0.0778577015650027,0.05880408701082118,0.057593870475519386,0.0597727480313555,0.04535997485513554,0.03541944891027293,0.034630560422978615,0.02722934562123271
[Trail making] Interval between previous point and current one in numeric path (trail #1) (mean25),0.2473775643917416,0.22705227520929736,0.1984557154376064,0.2604363997692835,0.2553765604774566,0.2695989101631252,0.2953261057200905,0.2700005332216851,0.27474971234328793,0.22078746189639778,0.237733756925968,0.1574557562271182,0.12006906038396759,0.09610059575166635,0.08497274291997714,0.07074018826747229,0.06430108446775565,0.04988811976716474,0.04261259165536376,0.03915877218181348,0.033332916079486574,0.02485591724213518
[Reaction time] Mean time to correctly identify matches,0.21361252636882044,0.21583334210095587,0.24143262675093155,0.2613039403096109,0.239906690727951,0.2278503900568565,0.2444108200394123,0.23640595859285693,0.234651392057259,0.21101886264718417,0.21648165089093593,0.13959351719960553,0.13164235179305092,0.1068174807298405,0.08890016204510066,0.07613447111040163,0.0822294303111034,0.06804655159330782,0.06114605200177863,0.05011600616405961,0.03984553861739485,0.039080395908096074
[Reaction time] Duration to first press of snap-button in each round (mean12),0.22080280064085028,0.22582933454964665,0.22742502724085914,0.26293528225526036,0.23163771463696126,0.2254676521778528,0.24162180284722568,0.22923729594840392,0.22140672610913428,0.212883501584987,0.21247119068866882,0.1409997953709363,0.13721024122086367,0.10837515936252608,0.08803373562417521,0.07968846207934092,0.08189360851730104,0.06569254208188081,0.06349738474044518,0.051345382447677154,0.04275856905740739,0.041110893471583296
[Trail making] Interval between previous point and current one in alphanumeric path (trail #2) (std25),0.2260411317130874,0.2295217256898562,0.2068023287749298,0.27001246812463026,0.243136925486664,0.2511152457668817,0.2502536951212756,0.2860314247703822,0.2804722844977447,0.21473396870875558,0.22206618951465346,0.16504543231203947,0.12799052916321152,0.0999305227004585,0.08489076622140598,0.07176486842972342,0.06727894105852185,0.06680549925251475,0.05273259314986005,0.041085389053503035,0.04037853236647643,0.03108689868543734
[Trail making] Interval between previous point and current one in numeric path (trail #1) (std25),0.22466126032317985,0.20974381566974468,0.20190726903074463,0.2760313211898865,0.25525189629013867,0.2629727087637106,0.2782823753012507,0.2534312590290513,0.2608062023630004,0.21324138897301115,0.2153050938944533,0.15136354718012407,0.12534902025573716,0.09883618892762881,0.0886190975495895,0.07916704016033743,0.06836156931549175,0.05265528822862996,0.05205467773576192,0.042982371092371414,0.03646784072675108,0.028400337790535614
[Trail making] Duration to complete numeric path (trail #1),0.23909977004564562,0.22485802318717057,0.2090941114083126,0.28095247461816264,0.27198930970745316,0.2893845902489633,0.2959664422360176,0.27305941900046377,0.28456803683622056,0.20854767271691002,0.23301314626221084,0.1703386372963644,0.14256555011649374,0.11740163574087034,0.10746559037746306,0.08872174765283264,0.08828984609326575,0.07157162915941724,0.06387365098734368,0.05424712436053759,0.04787895783629448,0.0362773984345524
[Numeric memory] Time last key touched (mean16),0.211494002727627,0.20977147289106132,0.2231739166752635,0.22863804187963396,0.25670417475079993,0.2519023793508591,0.26021977545104047,0.23263018784541123,0.24352350780313067,0.22051672706740116,0.20683725894066454,0.12574469017240272,0.12956247133979912,0.11649949605656332,0.09026706347492565,0.08719988603145784,0.07729562559427135,0.07155739136550053,0.057396043180377304,0.047811718630260465,0.0402529537920852,0.03283167380956296
[Trail making] Total errors traversing alphanumeric path (trail #2),0.2107761965877917,0.21574266415319202,0.1973245782070346,0.21655306389348644,0.20045736398376188,0.20833566231295236,0.1969830494561271,0.20527925985358783,0.203817632509566,0.1683178468739155,0.1684882395425869,0.14422435985017196,0.13441825433504695,0.11448846649153767,0.08206551312620067,0.08723920188912705,0.07506180524161923,0.08098880378616961,0.05991113858590008,0.044164465442583636,0.04119183619582213,0.03544909336132553
