i_bootstrap_repetition,label,loading
0,Weighted-mean FA in tract acoustic radiation (left),0.1533822276731032
1,Weighted-mean FA in tract acoustic radiation (left),0.1407501943815774
2,Weighted-mean FA in tract acoustic radiation (left),0.1490183753269029
3,Weighted-mean FA in tract acoustic radiation (left),0.1812382122216845
4,Weighted-mean FA in tract acoustic radiation (left),0.1337959884152774
5,Weighted-mean FA in tract acoustic radiation (left),0.1057355998651134
6,Weighted-mean FA in tract acoustic radiation (left),0.1756928265530169
7,Weighted-mean FA in tract acoustic radiation (left),0.1321591609761271
8,Weighted-mean FA in tract acoustic radiation (left),0.1770246182893723
9,Weighted-mean FA in tract acoustic radiation (left),0.131745459818108
10,Weighted-mean FA in tract acoustic radiation (left),0.0775790555615943
11,Weighted-mean FA in tract acoustic radiation (left),0.090102402595988
12,Weighted-mean FA in tract acoustic radiation (left),0.1187413110416897
13,Weighted-mean FA in tract acoustic radiation (left),0.1689958842725537
14,Weighted-mean FA in tract acoustic radiation (left),0.115635427312751
15,Weighted-mean FA in tract acoustic radiation (left),0.1082175491234187
16,Weighted-mean FA in tract acoustic radiation (left),0.1260665047941287
17,Weighted-mean FA in tract acoustic radiation (left),0.1870052635819578
18,Weighted-mean FA in tract acoustic radiation (left),0.0927077517754849
19,Weighted-mean FA in tract acoustic radiation (left),0.1436042965798245
20,Weighted-mean FA in tract acoustic radiation (left),0.09194426289543
21,Weighted-mean FA in tract acoustic radiation (left),0.1272932992877248
22,Weighted-mean FA in tract acoustic radiation (left),0.1085335761453256
23,Weighted-mean FA in tract acoustic radiation (left),0.1395955773618115
24,Weighted-mean FA in tract acoustic radiation (left),0.1473466676343984
25,Weighted-mean FA in tract acoustic radiation (left),0.0887475249366328
26,Weighted-mean FA in tract acoustic radiation (left),0.1595027986842166
27,Weighted-mean FA in tract acoustic radiation (left),0.1522263462588979
28,Weighted-mean FA in tract acoustic radiation (left),0.1512215297603
29,Weighted-mean FA in tract acoustic radiation (left),0.1439797369066779
30,Weighted-mean FA in tract acoustic radiation (left),0.1165607354108599
31,Weighted-mean FA in tract acoustic radiation (left),0.1547275093051081
32,Weighted-mean FA in tract acoustic radiation (left),0.0679270780112694
33,Weighted-mean FA in tract acoustic radiation (left),0.1497361431090372
34,Weighted-mean FA in tract acoustic radiation (left),0.0176554351177559
35,Weighted-mean FA in tract acoustic radiation (left),0.036986515360165
36,Weighted-mean FA in tract acoustic radiation (left),0.135002967639641
37,Weighted-mean FA in tract acoustic radiation (left),0.116254136190258
38,Weighted-mean FA in tract acoustic radiation (left),0.1289461007703287
39,Weighted-mean FA in tract acoustic radiation (left),0.1306925701451311
40,Weighted-mean FA in tract acoustic radiation (left),0.1746587157059124
41,Weighted-mean FA in tract acoustic radiation (left),0.1962491217336656
42,Weighted-mean FA in tract acoustic radiation (left),0.1620120961996375
43,Weighted-mean FA in tract acoustic radiation (left),0.1577736964133176
44,Weighted-mean FA in tract acoustic radiation (left),0.1478112279618698
45,Weighted-mean FA in tract acoustic radiation (left),0.142697136766512
46,Weighted-mean FA in tract acoustic radiation (left),0.1469212583748073
47,Weighted-mean FA in tract acoustic radiation (left),0.1051035496164597
48,Weighted-mean FA in tract acoustic radiation (left),0.1236558798226314
49,Weighted-mean FA in tract acoustic radiation (left),0.1610310210573607
50,Weighted-mean FA in tract acoustic radiation (left),0.1252262879003247
51,Weighted-mean FA in tract acoustic radiation (left),0.1704182020702009
52,Weighted-mean FA in tract acoustic radiation (left),0.0873556038074419
53,Weighted-mean FA in tract acoustic radiation (left),0.1255877773170399
54,Weighted-mean FA in tract acoustic radiation (left),0.0999436891729417
55,Weighted-mean FA in tract acoustic radiation (left),0.1560878123826393
56,Weighted-mean FA in tract acoustic radiation (left),0.1620438625216429
57,Weighted-mean FA in tract acoustic radiation (left),0.0962700625778055
58,Weighted-mean FA in tract acoustic radiation (left),0.1220369683041587
